halo_idx,r_scaled,m_scaled
5,0.0011003054494530783,8.86858356425587e-06
5,0.0013210387147392024,1.520328611015292e-05
5,0.0015860534787928678,2.7450377698887218e-05
5,0.001904233092886742,4.4765231324339156e-05
5,0.0022862430053776014,7.5171803544645e-05
5,0.002744888269804314,0.0001131800188200273
5,0.0032955427730067214,0.000180327865806536
5,0.003956664571083289,0.0002816831065408888
5,0.00475041460735845,0.00043202671363017884
5,0.005703399551917563,0.0006343148815958246
5,0.006847563662848714,0.0009045955235540987
5,0.008221259564569927,0.0012914346923568786
5,0.009870533835959136,0.001829884408758128
5,0.011850670501474531,0.0025435942289291956
5,0.014228044163416009,0.003528429318064657
5,0.017082344892715387,0.004830421847998031
5,0.02050924945706801,0.006562329524046284
5,0.024623628426541026,0.00880650347930608
5,0.029563396659520607,0.01172257821793402
5,0.0354941362381063,0.0155039733243315
5,0.042614646814730386,0.020360578609519238
5,0.05116360941880182,0.026435558351034505
5,0.06142758709559115,0.034403769526766874
5,0.0737506305604739,0.04497807732988129
5,0.0885458108521064,0.058984949285865784
5,0.10630906556152198,0.07791472974701841
5,0.1276358227656924,0.1037957904685354
5,0.1532409599033448,0.1416350803426938
5,0.18398276661879706,0.1912966144215083
5,0.2208917148134356,0.2506080120452393
5,0.26520500028308136,0.3122885884211358
5,0.3184080137842777,0.3766669034545784
5,0.3822841316484654,0.44826762401734965
5,0.4589744949360234,0.5311893026566451
5,0.5510497809401385,0.6268352871431323
5,0.6615963728365803,0.7402433552548119
5,0.7943198159043792,0.8925984415591758
5,0.9536690281919291,1.0243556090653008
5,1.1449854291964723,1.090469632596319
5,1.3746819853820282,1.1514022917582967
