halo_idx,r_scaled,m_scaled
22,0.0011003054494530783,4.914035251495354e-06
22,0.0013210387147392024,1.0721531457808047e-05
22,0.0015860534787928678,2.6803828644520115e-05
22,0.001904233092886742,5.003381346977088e-05
22,0.0022862430053776014,8.219840784319501e-05
22,0.002744888269804314,0.00013937990895150458
22,0.0032955427730067214,0.00021979139488506494
22,0.003956664571083289,0.0003457693895143095
22,0.00475041460735845,0.0005195475452262815
22,0.005703399551917563,0.0007849054488070307
22,0.006847563662848714,0.0011476505964628696
22,0.008221259564569927,0.0016457550787735353
22,0.009870533835959136,0.0023520359635566404
22,0.011850670501474531,0.003263812867947733
22,0.014228044163416009,0.0045512901038395155
22,0.017082344892715387,0.006319002602945618
22,0.02050924945706801,0.008800590404950771
22,0.024623628426541026,0.012177426083682897
22,0.029563396659520607,0.016888645698434717
22,0.0354941362381063,0.02319916042230957
22,0.042614646814730386,0.0317964884600394
22,0.05116360941880182,0.04280303396243417
22,0.06142758709559115,0.05650515116551286
22,0.0737506305604739,0.07330936480371733
22,0.0885458108521064,0.09399611302108055
22,0.10630906556152198,0.12008785328461125
22,0.1276358227656924,0.1519075717294759
22,0.1532409599033448,0.19383322703427944
22,0.18398276661879706,0.24116208746334084
22,0.2208917148134356,0.2891856137847727
22,0.26520500028308136,0.3417510488700185
22,0.3184080137842777,0.3974726347781566
22,0.3822841316484654,0.46609311649099255
22,0.4589744949360234,0.5511791901401571
22,0.5510497809401385,0.6526196198367757
22,0.6615963728365803,0.7662370288865998
22,0.7943198159043792,0.896090857137842
22,0.9536690281919291,1.0325357468527716
22,1.1449854291964723,1.14950720832698
22,1.3746819853820282,1.2119967609678592
