halo_idx,r_scaled,m_scaled
29,0.0011003054494530783,3.438728835553672e-06
29,0.0013210387147392024,4.126474602664406e-06
29,0.0015860534787928678,1.1691678040882484e-05
29,0.001904233092886742,2.063237301332203e-05
29,0.0022862430053776014,3.7826017191090396e-05
29,0.002744888269804314,6.258486480707683e-05
29,0.0032955427730067214,9.697215316261355e-05
29,0.003956664571083289,0.00014511435686036497
29,0.00475041460735845,0.00022282962854387796
29,0.005703399551917563,0.000352125832760696
29,0.006847563662848714,0.0005336907152779298
29,0.008221259564569927,0.0008136032424919988
29,0.009870533835959136,0.0011904879228686813
29,0.011850670501474531,0.0017324315873519399
29,0.014228044163416009,0.00247244603276309
29,0.017082344892715387,0.003542578446387393
29,0.02050924945706801,0.004983405828484382
29,0.024623628426541026,0.00696824011236596
29,0.029563396659520607,0.009716472197740455
29,0.0354941362381063,0.013564409764725014
29,0.042614646814730386,0.0187788981709586
29,0.05116360941880182,0.025890877148650702
29,0.06142758709559115,0.035675436177335124
29,0.0737506305604739,0.050414515712285266
29,0.0885458108521064,0.06863358882881573
29,0.10630906556152198,0.09197086594418429
29,0.1276358227656924,0.12210169574707266
29,0.1532409599033448,0.16086923689333765
29,0.18398276661879706,0.20959946322196873
29,0.2208917148134356,0.2688164370075043
29,0.26520500028308136,0.3398901478180289
29,0.3184080137842777,0.4139830625461696
29,0.3822841316484654,0.4972236837226503
29,0.4589744949360234,0.5910679691364442
29,0.5510497809401385,0.7012778528244051
29,0.6615963728365803,0.81134399764704
29,0.7943198159043792,0.9169783087464132
29,0.9536690281919291,1.031534745682514
29,1.1449854291964723,1.1268157320038021
29,1.3746819853820282,1.251614078903716
