halo_id,r_scaled,delta_J
65,0.001100305449453,644.3831143482082
65,0.0013210387147392,23.144912287143075
65,0.0015860534787928,42.574605234673484
65,0.0019042330928867,10.141664398144437
65,0.0022862430053776,3.9798844878419937
65,0.0027448882698043,4.784949427104744
65,0.0032955427730067,3.622401355708631
65,0.0039566645710832,0.3205556886603981
65,0.0047504146073584,0.23848881367079594
65,0.0057033995519175,1.092653746674953
65,0.0068475636628487,1.3927497500519095
65,0.0082212595645699,0.672367646553646
65,0.0098705338359591,0.1716893472803631
65,0.0118506705014745,0.2192569866401616
65,0.014228044163416,0.16175585671696055
65,0.0170823448927153,0.13782182582732588
65,0.020509249457068,0.1869215093239147
65,0.024623628426541,0.14039432151539163
65,0.0295633966595206,0.2210603089626787
65,0.0354941362381063,0.09678603924493956
65,0.0426146468147303,0.06931468107988872
65,0.0511636094188018,0.08997872745202291
65,0.0614275870955911,0.11744883927757502
65,0.0737506305604739,0.047708882578708894
65,0.0885458108521064,0.02957717232542786
65,0.1063090655615219,0.05288327367081808
65,0.1276358227656924,0.13959902192637294
65,0.1532409599033448,0.0733396306453204
65,0.183982766618797,0.3939485581732977
65,0.2208917148134356,0.6893840949124833
65,0.2652050002830813,0.04725238498164767
65,0.3184080137842777,0.3485396535023446
65,0.3822841316484654,0.9265119988338512
65,0.4589744949360234,0.1433911003889835
65,0.5510497809401385,0.050926137220133096
65,0.6615963728365803,0.3428377307348006
65,0.7943198159043792,0.38855331624670825
65,0.9536690281919292,1.4167681640971188
65,1.1449854291964725,1.1855616537097915
65,1.3746819853820282,0.01798778643628746
