halo_id,r_scaled,delta_J
9,0.001100305449453,0.4483474269120345
9,0.0013210387147392,3.0682331207659543
9,0.0015860534787928,3.9051680022844035
9,0.0019042330928867,9.479485272691935
9,0.0022862430053776,3.613671123094363
9,0.0027448882698043,5.073202091502127
9,0.0032955427730067,0.22145051061063614
9,0.0039566645710832,1.9207704306865465
9,0.0047504146073584,1.0676809416048116
9,0.0057033995519175,0.5171600192638687
9,0.0068475636628487,0.26927062844617083
9,0.0082212595645699,0.059148948174241524
9,0.0098705338359591,0.5681622079690931
9,0.0118506705014745,0.027807232902143302
9,0.014228044163416,0.11626488933934517
9,0.0170823448927153,0.03615966472830063
9,0.020509249457068,0.16596910320260724
9,0.024623628426541,0.2550463992005659
9,0.0295633966595206,0.23105493781008724
9,0.0354941362381063,0.20783806743162553
9,0.0426146468147303,0.016569168598915142
9,0.0511636094188018,0.3430998709544921
9,0.0614275870955911,0.28139863641708385
9,0.0737506305604739,0.4314329752485915
9,0.0885458108521064,0.42605918108930785
9,0.1063090655615219,0.03846639449237143
9,0.1276358227656924,0.26040397589328607
9,0.1532409599033448,0.7518954615622249
9,0.183982766618797,0.5699004550717364
9,0.2208917148134356,0.48214549990208266
9,0.2652050002830813,0.2652942263186924
9,0.3184080137842777,0.40844909988937445
9,0.3822841316484654,0.46504676387586397
9,0.4589744949360234,0.9605625263752158
9,0.5510497809401385,0.4356396464671965
9,0.6615963728365803,0.6921481543277667
9,0.7943198159043792,0.825973805335566
9,0.9536690281919292,1.0192495619078297
9,1.1449854291964725,4.7329015108776495
9,1.3746819853820282,4.053754466066244
