halo_id,r_scaled,delta_J
35,0.001100305449453,89.62265261631916
35,0.0013210387147392,19.597783409262128
35,0.0015860534787928,10.19652491712749
35,0.0019042330928867,8.90277412287572
35,0.0022862430053776,8.41105565967806
35,0.0027448882698043,1.5136976896083918
35,0.0032955427730067,3.0904122342793316
35,0.0039566645710832,1.6065674406901824
35,0.0047504146073584,0.9005424792722768
35,0.0057033995519175,0.6617365991357097
35,0.0068475636628487,1.8034122992559882
35,0.0082212595645699,0.09898794976127775
35,0.0098705338359591,0.49511221207606765
35,0.0118506705014745,0.4706840586488897
35,0.014228044163416,0.26127074507329756
35,0.0170823448927153,0.18469547642669046
35,0.020509249457068,0.014729217219365534
35,0.024623628426541,0.22563337235987702
35,0.0295633966595206,0.050312626046453306
35,0.0354941362381063,0.22506961025588604
35,0.0426146468147303,0.1197852793875271
35,0.0511636094188018,0.17186683863766267
35,0.0614275870955911,0.25274841216831284
35,0.0737506305604739,0.19740379236621897
35,0.0885458108521064,0.20980248295538179
35,0.1063090655615219,0.1588022180902002
35,0.1276358227656924,0.24791462418335417
35,0.1532409599033448,0.5248678087525944
35,0.183982766618797,0.5550335612609147
35,0.2208917148134356,0.5049797485830965
35,0.2652050002830813,0.7661245637669526
35,0.3184080137842777,0.39529648030479964
35,0.3822841316484654,0.47170696740016776
35,0.4589744949360234,0.08114476636527669
35,0.5510497809401385,0.12812292982063658
35,0.6615963728365803,0.07643570825683829
35,0.7943198159043792,0.23437604623920616
35,0.9536690281919292,0.7833066875450047
35,1.1449854291964725,1.0605413227241103
35,1.3746819853820282,1.010138367023237
