halo_id,r_scaled,delta_J
40,0.001100305449453,134.3178546438607
40,0.0013210387147392,11.938998608616092
40,0.0015860534787928,26.501736298487184
40,0.0019042330928867,2.9068224208038225
40,0.0022862430053776,0.03697124515115901
40,0.0027448882698043,3.2285689935467223
40,0.0032955427730067,0.6546668374734574
40,0.0039566645710832,3.647400304819577
40,0.0047504146073584,1.7550891041412813
40,0.0057033995519175,1.3685588494825425
40,0.0068475636628487,0.043920159829184416
40,0.0082212595645699,0.2635423285164249
40,0.0098705338359591,0.23752829055316874
40,0.0118506705014745,0.15113830608657183
40,0.014228044163416,0.12080571617961959
40,0.0170823448927153,0.3726721102639104
40,0.020509249457068,0.14798842761275616
40,0.024623628426541,0.12961840515415501
40,0.0295633966595206,0.14634176547904473
40,0.0354941362381063,0.12949711548941592
40,0.0426146468147303,0.17819028043725071
40,0.0511636094188018,0.18527555149889047
40,0.0614275870955911,0.2105549306260938
40,0.0737506305604739,0.15234724193718133
40,0.0885458108521064,0.0896755551061022
40,0.1063090655615219,0.280899497566901
40,0.1276358227656924,0.003441683908963892
40,0.1532409599033448,0.15883059810348357
40,0.183982766618797,0.0825468974409031
40,0.2208917148134356,0.016311824867209085
40,0.2652050002830813,0.2118556253946547
40,0.3184080137842777,0.07105608148138097
40,0.3822841316484654,0.22679616677893796
40,0.4589744949360234,0.010118178497136766
40,0.5510497809401385,0.051121760680984486
40,0.6615963728365803,0.19697899692260268
40,0.7943198159043792,0.03072741408060236
40,0.9536690281919292,1.059454650824323
40,1.1449854291964725,2.071591232886674
40,1.3746819853820282,2.3778124957949154
