r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.3765221873551775,-0.27342335770519227
0.0013210387147392,-0.3967638745450732,-0.3029350860880671
0.0015860534787928,-1.0366338934494612,-0.8734074179068035
0.0019042330928867,-1.2148684635686013,-1.0717365736508189
0.0022862430053776,-1.2180533141145946,-1.115317407041469
0.0027448882698043,-1.2998276291305624,-1.2195895585341772
0.0032955427730067,-1.4829286168531066,-1.339763078868483
0.0039566645710832,-1.5568290441252688,-1.4394270895666077
0.0047504146073584,-1.6466013964578916,-1.5412817859312764
0.0057033995519175,-1.7262837509010973,-1.6212692049256119
0.0068475636628487,-1.7861248273867216,-1.6784468959908
0.0082212595645699,-1.8277850662667616,-1.7196628975426975
0.0098705338359591,-1.8600066127135535,-1.7614322899019945
0.0118506705014745,-1.8931132473791301,-1.7948024483338032
0.014228044163416,-1.9167748424957003,-1.822579805744267
0.0170823448927153,-1.9288888196098863,-1.8502574512402763
0.020509249457068,-1.9364310109535685,-1.874926375346256
0.024623628426541,-1.9349412018426577,-1.893136701495076
0.0295633966595206,-1.922609356043629,-1.901966237175118
0.0354941362381063,-1.9067904808154281,-1.9075914806289864
0.0426146468147303,-1.885450984443303,-1.9088131098957875
0.0511636094188018,-1.85676615257746,-1.9018151031118276
0.0614275870955911,-1.822267275396515,-1.8876901600934728
0.0737506305604739,-1.7862753243825509,-1.8694482128287815
0.0885458108521064,-1.754666713606898,-1.8523780108593568
0.1063090655615219,-1.730636734447581,-1.840167394395459
0.1276358227656924,-1.7147031293152097,-1.8334855165293327
0.1532409599033448,-1.7070893647259862,-1.832518351033432
0.183982766618797,-1.707372115272167,-1.8364726235907998
0.2208917148134356,-1.716206528956657,-1.8456719286062626
0.2652050002830813,-1.734069194512169,-1.8599164329366396
0.3184080137842777,-1.7598350905414077,-1.8776950973419262
0.3822841316484654,-1.7907795708223169,-1.8965368277253998
0.4589744949360234,-1.823623608696819,-1.9140728310841715
0.5510497809401385,-1.8557778435978074,-1.9286235727399839
0.6615963728365803,-1.8868593927629835,-1.9402423182186708
0.7943198159043792,-1.9139569414293587,-1.9482899760059293
0.9536690281919292,-1.9355473454605208,-1.9528829254019513
1.1449854291964725,-1.9483947431514208,-1.9500452947853737
1.3746819853820282,-1.947706484325681,-1.935490357100363
