r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.27005815532791794,-0.5522973861466112
0.0013210387147392,-0.30213995047044173,-0.5870093387161427
0.0015860534787928,-0.9805336648331495,-0.9661989530962508
0.0019042330928867,-1.2790626996506615,-1.2387215496963102
0.0022862430053776,-1.4045379084209806,-1.3558168167192879
0.0027448882698043,-1.4710941302293024,-1.3886620923880009
0.0032955427730067,-1.5582234064307556,-1.4754924889481504
0.0039566645710832,-1.6290921847276232,-1.5604325969231398
0.0047504146073584,-1.7167825812076138,-1.6291458020523266
0.0057033995519175,-1.8577910691753927,-1.736565823836742
0.0068475636628487,-1.9501462806444785,-1.8239350970809074
0.0082212595645699,-1.9917272520263443,-1.8825882297726975
0.0098705338359591,-2.0241017142533253,-1.9220683533822078
0.0118506705014745,-2.0470470307506425,-1.9516353745428847
0.014228044163416,-2.061217873181628,-1.9694335515807369
0.0170823448927153,-2.058735531118984,-1.978576308486516
0.020509249457068,-2.0462862690193075,-1.9736707018972175
0.024623628426541,-2.0290222981374813,-1.9636090780908382
0.0295633966595206,-2.0047635336764364,-1.9434980714314356
0.0354941362381063,-1.974791419599143,-1.918810051133265
0.0426146468147303,-1.942849195429155,-1.8925537556149261
0.0511636094188018,-1.9062287628268069,-1.8640289636237526
0.0614275870955911,-1.8653326102293997,-1.8316486971880876
0.0737506305604739,-1.8201934339892105,-1.7956397486591373
0.0885458108521064,-1.775465671791907,-1.7601118660806696
0.1063090655615219,-1.7354381293447296,-1.7288183645410864
0.1276358227656924,-1.7028576575463459,-1.704934910825614
0.1532409599033448,-1.6769585400902571,-1.6881298272342422
0.183982766618797,-1.6564089070585704,-1.676866414844738
0.2208917148134356,-1.638422335682955,-1.6681165656529533
0.2652050002830813,-1.6216944266661,-1.6605893903029942
0.3184080137842777,-1.605546301188025,-1.6537001104759685
0.3822841316484654,-1.5887979564840728,-1.646143524267459
0.4589744949360234,-1.569290892122219,-1.6355632754495237
0.5510497809401385,-1.5444942391705694,-1.6191688703986569
0.6615963728365803,-1.5116370246628792,-1.594221973959281
0.7943198159043792,-1.4677949178173058,-1.5588184369050069
0.9536690281919292,-1.417580089805225,-1.5189069601070655
1.1449854291964725,-1.3613475530675747,-1.4736084623460033
1.3746819853820282,-1.3080553786601183,-1.4308533829621017
