r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-1.6752515781302932,-1.40450977768032
0.0013210387147392,-1.6577788846881294,-1.4021237621072555
0.0015860534787928,-1.7209200215997709,-1.5299986865646302
0.0019042330928867,-1.735058743271361,-1.570157686940656
0.0022862430053776,-1.792037607307256,-1.6878287295110603
0.0027448882698043,-1.8250647349373144,-1.7225904240846064
0.0032955427730067,-1.874224094425374,-1.7682154646364259
0.0039566645710832,-1.9003042471749114,-1.8153661097547034
0.0047504146073584,-1.9469785718176147,-1.87931684250124
0.0057033995519175,-1.9735672060752891,-1.9259972464660609
0.0068475636628487,-1.9625739083144529,-1.9493178543753644
0.0082212595645699,-1.9606406935184373,-1.9639073875550215
0.0098705338359591,-1.9421649016776272,-1.9602456070700836
0.0118506705014745,-1.9167759172826502,-1.9512543742733897
0.014228044163416,-1.8913189638387242,-1.938083585553776
0.0170823448927153,-1.8779661681521047,-1.9313715566712006
0.020509249457068,-1.8626024266405572,-1.9185415229016738
0.024623628426541,-1.8436877227917998,-1.9042256064035628
0.0295633966595206,-1.8280051962098594,-1.8933025468650087
0.0354941362381063,-1.8228334544216174,-1.889517077579798
0.0426146468147303,-1.82556124037583,-1.8896064845367375
0.0511636094188018,-1.8347699541833276,-1.8914332197630204
0.0614275870955911,-1.8444764485627367,-1.891428633614105
0.0737506305604739,-1.857004614510508,-1.8915493393045821
0.0885458108521064,-1.8755700257803902,-1.8948461670539412
0.1063090655615219,-1.900596349102151,-1.9019095283526308
0.1276358227656924,-1.9322734711137777,-1.9146469058400064
0.1532409599033448,-1.9701497512412232,-1.9329680893984253
0.183982766618797,-2.0131670987987706,-1.9567712141941267
0.2208917148134356,-2.062091186033361,-1.9868181340706137
0.2652050002830813,-2.1166912279946235,-2.0232984533881346
0.3184080137842777,-2.175509766386134,-2.065336212103131
0.3822841316484654,-2.2367548528282133,-2.111912312680194
0.4589744949360234,-2.299258380907947,-2.1623027849390444
0.5510497809401385,-2.363747472402154,-2.217436950555137
0.6615963728365803,-2.4300861815365318,-2.2761057989504563
0.7943198159043792,-2.4963072973287534,-2.3336634727409526
0.9536690281919292,-2.569037913211644,-2.390625916842299
1.1449854291964725,-2.6397202699745517,-2.44281113800086
1.3746819853820282,-2.709841398928564,-2.4933462902353236
