r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-2.215596870861667,-1.0300532766260029
0.0013210387147392,-2.234473950888015,-1.0547289779019993
0.0015860534787928,-1.8528537077377865,-1.232352825699007
0.0019042330928867,-2.035295958346806,-1.409185189717288
0.0022862430053776,-1.925585480599345,-1.5187001669375515
0.0027448882698043,-1.8517534323003297,-1.5789981608563421
0.0032955427730067,-1.8649272201385991,-1.642956551055883
0.0039566645710832,-1.8803086603116757,-1.7010999691337294
0.0047504146073584,-1.9203701507461763,-1.7825895838028036
0.0057033995519175,-1.9377949239182672,-1.8116363306260785
0.0068475636628487,-1.9840224388329692,-1.8610219568225448
0.0082212595645699,-2.00095504942456,-1.8813968428387127
0.0098705338359591,-2.009304975306836,-1.8919967870039098
0.0118506705014745,-2.0216610364944563,-1.9021021279399015
0.014228044163416,-2.023208967163999,-1.9029468066000903
0.0170823448927153,-2.0210734148020775,-1.9039468989090027
0.020509249457068,-2.0110856507915935,-1.901004942372316
0.024623628426541,-1.9998146421470953,-1.898555981251031
0.0295633966595206,-1.9885131194531689,-1.8933408635600082
0.0354941362381063,-1.9744658621410127,-1.8867278018569449
0.0426146468147303,-1.9573718232022295,-1.8778360132232788
0.0511636094188018,-1.93654023323991,-1.8654547566356963
0.0614275870955911,-1.9078843430223325,-1.8476060535080667
0.0737506305604739,-1.8749229461799735,-1.8279360967939597
0.0885458108521064,-1.843167338713488,-1.811903173178369
0.1063090655615219,-1.8129276309520503,-1.7996233489852926
0.1276358227656924,-1.7839445631911777,-1.7898159743188626
0.1532409599033448,-1.7528171995624349,-1.7786393849420166
0.183982766618797,-1.7178521982640236,-1.7642734308066164
0.2208917148134356,-1.678751071043267,-1.7457975858121673
0.2652050002830813,-1.6363594663203789,-1.7235067058063773
0.3184080137842777,-1.5928196735044478,-1.6988317868463159
0.3822841316484654,-1.5501386168787248,-1.6728834473468204
0.4589744949360234,-1.5084529267833937,-1.6453092853616438
0.5510497809401385,-1.4665460011622147,-1.614615022078953
0.6615963728365803,-1.421691650965855,-1.5797895724947222
0.7943198159043792,-1.3734978195362566,-1.539493038768466
0.9536690281919292,-1.3205290771319103,-1.495830579830196
1.1449854291964725,-1.2639717557175891,-1.448313295470602
1.3746819853820282,-1.2075398509378774,-1.3995796291480693
