m_scaled,slope_Q_r,slope_Q_tot
5.607564656203807e-06,0.14772922131549904,-0.7412248494852938
1.345815517488914e-05,0.06752274398409694,-0.802941506141218
2.803782328101904e-05,-0.43805575592555096,-0.7625467293129499
5.158959483707503e-05,-0.4689358946895316,-0.7776025987701979
8.486114513055097e-05,-0.6663843141799424,-0.8487427143793909
0.00014467516813,-0.8916838028552652,-0.9519827256403448
0.000236265390848,-0.9366488711766592,-1.049158583593862
0.0003742114813906,-1.0044002490285893,-1.0372530110737443
0.0005577657644704,-1.0927845030084242,-1.1333506906910762
0.0008377701596368,-1.15887944010196,-1.1862803200704586
0.0012138508292462,-1.2243296320784318,-1.2589054172525604
0.001723765375317,-1.2833549896053813,-1.316989522325395
0.0024101312892363,-1.3185643492082466,-1.3601730748954968
0.0033047247707227,-1.3448649091296696,-1.394398858910205
0.0044602569275445,-1.3588337989108974,-1.4147221334178544
0.0059137376864325,-1.358471623559588,-1.4220806186193795
0.0077870381192483,-1.3381818604992128,-1.4063045367812865
0.0103967987102456,-1.2947925523574493,-1.3637688687138303
0.0139209661778478,-1.2422152844859125,-1.3071388964612047
0.0187292659517207,-1.1876979513886732,-1.2444664613249414
0.0253846975233471,-1.1357349011011295,-1.1826433914353291
0.0345743744819339,-1.0908869200915876,-1.1272248788200998
0.0467169949884776,-1.0554015915661537,-1.0807779769468664
0.0624379894209669,-1.0290422430201542,-1.0429940402382014
0.0825508284921949,-1.0135079372114184,-1.0135194268676588
0.1084073091219507,-1.0093517173603483,-0.9917471250777753
0.1439331004072206,-1.0181371721153756,-0.9787189695144941
0.1925177882638578,-1.0444032394003684,-0.976879782477097
0.2423510938506098,-1.090435714167385,-0.9873534177227344
0.2934775038470825,-1.1637946565634496,-1.016420270672477
0.348072379502239,-1.2713808177736088,-1.0724447381347424
0.4122924529709475,-1.4164675284119381,-1.1598056201601803
0.4870771782519439,-1.6025440764034482,-1.2795602218001552
0.5814980996083913,-1.8303951696590284,-1.4321871940631565
0.6958744743880491,-2.0983293225884934,-1.6156257899639135
0.8190876233905966,-2.3958911107007825,-1.8222937313127425
0.9333267997549992,-2.71919279238446,-2.04749043217736
1.0156230448118029,-3.0673347098895496,-2.2875343963099253
1.0373901154566108,-3.431847678929811,-2.538078495350453
1.0411834460277107,-3.7983313167371384,-2.7919887246034722
