m_scaled,slope_Q_r,slope_Q_tot
6.181291202205897e-06,-1.1084586123256404,-1.2919712149046383
1.3186754564705915e-05,-1.133225700881216,-1.2974773026692499
2.513725088897065e-05,-0.8973795926740762,-1.1196971119412988
5.686787906029426e-05,-0.9279293043943839,-0.9240807120356487
9.931274531544144e-05,-0.9262005129498194,-1.108056004584462
0.0001635981738183,-0.8654987477199765,-1.0729436472686937
0.000255081283611,-0.9084575815596576,-1.0881339194775532
0.0003861246570977,-0.9103757877947416,-1.0695499469790124
0.0005905193528507,-0.971238852831539,-1.0622329510367816
0.0008703258012705,-1.0250346839798476,-1.0902073701440496
0.0012185385389948,-1.0719320592680854,-1.1558452023230386
0.0017002671666867,-1.1191315828914399,-1.200197579014032
0.0023138633400257,-1.1578496715084166,-1.2454534070016252
0.0031182553684728,-1.186717340764382,-1.2649093272280596
0.0041900912629353,-1.1918461516281273,-1.274598658433593
0.0055450302944588,-1.1890197318628308,-1.269522926767179
0.0072164514355353,-1.1730900646684104,-1.2522912508444355
0.0094907545118669,-1.1432772137863125,-1.2221029372540233
0.0126444492832323,-1.1095545846629897,-1.1883820520389028
0.0170146221631919,-1.0857218665451265,-1.1639315057198087
0.0224549825932934,-1.076619662021252,-1.1528870551949268
0.0284306428415059,-1.074737735903149,-1.1452353293721445
0.0357089071890633,-1.0712013225901367,-1.1308382509439294
0.0446355158572089,-1.0671814339413341,-1.1113075590855985
0.055275578446606,-1.0630357711639844,-1.089021247938942
0.0688509301848906,-1.060541098319917,-1.0677281660262234
0.0870123879091318,-1.0656006141744636,-1.0536820465383596
0.1098056931742259,-1.083135017729639,-1.05137709253131
0.1385194391527929,-1.1171314815194207,-1.0638589651445156
0.1749865847293268,-1.1704565363037576,-1.0940148351554573
0.2217921458845902,-1.245907318051245,-1.1441983848240898
0.2860771623014514,-1.3451814142808187,-1.2169195386481841
0.3874486896733076,-1.4682510895062864,-1.3122397922581088
0.5226792698204469,-1.6110882417774863,-1.4276126480088518
0.6544285467625038,-1.7736765195276512,-1.5592352831341492
0.7993241938334122,-1.9595614062838078,-1.709199840655638
0.9233365546207082,-2.166448348150408,-1.873028559721861
1.0218346057556988,-2.391427847741398,-2.0489968158898892
1.056405743277476,-2.621538031211017,-2.2320958263438713
1.0635525521654663,-2.837434090346184,-2.417160969649803
