m_scaled,slope_Q_r,slope_Q_tot
2.9074465370726784e-06,-1.962934312306266,-0.9012683414245881
9.449201245486205e-06,-1.9227889113829568,-0.9174450613400168
2.1078987393776917e-05,-1.3695493649121337,-0.7676719161915275
3.997738988474933e-05,-1.1735135253362077,-0.75132588568544
7.014214770687837e-05,-1.1003360053804685,-0.6971996291040217
0.0001228396161913,-0.9890976487253107,-0.7700041205211949
0.0001955257796181,-0.8634451270984989,-0.7956451544914267
0.0003031013014898,-0.9838830084358254,-0.8716550250649959
0.0004666451692001,-1.0247524902894978,-0.9332662572029307
0.0006970603072631,-1.030994528452251,-0.9643369562738138
0.0010314166590265,-1.0524051452337204,-0.9991127057812903
0.0014624456081475,-1.1020251514533566,-1.0533036158097124
0.002038483453305,-1.1160207582639896,-1.0748345723565444
0.0028511147604168,-1.1153770009744326,-1.089410154374812
0.0039432243659048,-1.1116556247386171,-1.0918062812792368
0.0054282026847146,-1.1084816881914668,-1.092725039908451
0.00745651007514,-1.1102355313181094,-1.0956991536489427
0.0101448078294808,-1.1171088064179973,-1.1048303355031062
0.0136566398154475,-1.12755828491115,-1.114466585425753
0.0182355046805198,-1.1362668283093496,-1.1217020767043353
0.0242332034556836,-1.1453062942551269,-1.1277463943818815
0.0318681580620364,-1.1486657174308157,-1.1300790270782384
0.041586661543019,-1.1470561639079793,-1.1271129605065244
0.0534933819739659,-1.141432713466337,-1.1194099034545646
0.0683082758036197,-1.1307693394391185,-1.105131623923502
0.0873095292158411,-1.115870215044807,-1.0848475424538444
0.1118312967403292,-1.0997282655659875,-1.061480619611443
0.1415901023397195,-1.082838130331667,-1.035695894243256
0.1773575096387875,-1.0653207448294997,-1.0088216684106945
0.2254350455758214,-1.0506810801616764,-0.9847588517329827
0.2942270477970466,-1.0404058242318703,-0.9651886623358014
0.3753291786562376,-1.0329698159579337,-0.9485347795936218
0.4749673714817182,-1.0251742225067706,-0.935810037188019
0.5827929337555956,-1.0198019756453305,-0.9249120940214501
0.7066912239172278,-1.0157684302921048,-0.9139315048525781
0.81952522628203,-1.0116083508562623,-0.9000746670088633
0.9214577578560782,-1.0056026942826974,-0.8878081683458734
1.0236083479204068,-1.0003089702920935,-0.8776257667731246
1.085848782801156,-0.9938440449393764,-0.8667539808114122
1.1189151722672837,-0.9844863706013425,-0.8532618086668347
