r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,4.203209512000296e-06,89282147.40668027,8641166.064257003
0.0013210387147392,8.406419024000592e-06,55310875.31341455,8793444.089624705
0.0015860534787928,1.660267757240117e-05,88757173.47050963,13469146.312718604
0.0019042330928867,3.194439229120225e-05,27967921.002634834,7349245.040605369
0.0022862430053776,5.863477269240413e-05,44222394.31331411,8987777.497897243
0.0027448882698043,9.35214116420066e-05,29137246.846177407,6531685.465403516
0.0032955427730067,0.0001490037772004,30637403.83482028,5813236.921100776
0.0039566645710832,0.0002240310669896,20969429.595116016,3494731.6500279796
0.0047504146073584,0.000335205958582,11813998.33975355,2454962.798050987
0.0057033995519175,0.0004900942290992,10449972.027905159,1882176.552296148
0.0068475636628487,0.00070403759326,5080756.138884269,950941.8926109857
0.0082212595645699,0.001010871887636,4003396.8237056853,810644.7620555406
0.0098705338359591,0.0014551511330545,2648174.916402991,514243.6204285851
0.0118506705014745,0.0020719721289405,1551258.7989649612,333347.64299787825
0.014228044163416,0.0029088311427798,1150375.4637813675,241309.82153757033
0.0170823448927153,0.0041372191226618,907847.6793911742,184488.14825715567
0.020509249457068,0.0058790291444348,680227.9458759907,134948.1043866138
0.024623628426541,0.0082408125692277,445117.7753784233,89767.46258387492
0.0295633966595206,0.0115115400509908,305905.19579346577,61037.97014059178
0.0354941362381063,0.0159917410698319,205312.54751826078,41391.0929573243
0.0426146468147303,0.0222101793823607,133105.07557703793,29174.2378187437
0.0511636094188018,0.0304703267153437,101073.30038555006,22192.949138746768
0.0614275870955911,0.0412866559130497,83351.28418548846,17752.05772344663
0.0737506305604739,0.0552087366191726,63170.561491089946,13224.53819559825
0.0885458108521064,0.0727876096007359,45357.59896790747,9707.29907558743
0.1063090655615219,0.0950370889920338,31545.50603946861,6925.889332383968
0.1276358227656924,0.1231378563449874,20095.894110864177,4713.091746882317
0.1532409599033448,0.1590061548761176,13827.83431656999,3294.5693376203158
0.183982766618797,0.2009857098772205,9233.11515978501,2384.7475456936754
0.2208917148134356,0.2459663564698917,6184.882118319375,1560.1247196564298
0.2652050002830813,0.2980518982611725,4593.844926499827,1096.7459370577192
0.3184080137842777,0.3590814495730389,3299.81313719504,825.5080704683566
0.3822841316484654,0.4324720095782712,2284.1676185354913,537.5862570616137
0.4589744949360234,0.5189652345952621,1580.0665540497555,388.08453687907155
0.5510497809401385,0.6266937045483053,1113.1150294981971,333.24804640522524
0.6615963728365803,0.7685640047254245,784.3821678084324,280.20593059827394
0.7943198159043792,0.9086155761467012,673.1401713467379,223.34867352008416
0.9536690281919292,1.0251348486336174,408.8894346657253,142.80995571232256
1.1449854291964725,1.0900494264974256,306.9253627192199,98.79034378509044
1.3746819853820282,1.1138154238806532,71.83679446800811,37.89070580220691
