r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,3.2627029131966785e-06,111252620.10702732,39246661.223132834
0.0013210387147392,8.265514046764918e-06,100534546.45464668,18410848.378423423
0.0015860534787928,1.7618595731262064e-05,60346352.11626998,13561736.618894892
0.0019042330928867,3.501967793497768e-05,19177660.98030682,5729722.0116059
0.0022862430053776,5.6336003634529314e-05,34541738.120642215,6101312.181236256
0.0027448882698043,9.09206545144141e-05,21205402.844645757,4436949.670514969
0.0032955427730067,0.0001413837929051,12835229.9717495,4214403.939005921
0.0039566645710832,0.000218166068129,16676738.703356095,3138948.586050203
0.0047504146073584,0.0003282279130675,9498686.079171715,2310208.5726400404
0.0057033995519175,0.0005109392762065,9467572.944238538,1820805.8571348148
0.0068475636628487,0.0007525968053107,5869306.685024491,1272202.2171134725
0.0082212595645699,0.0010880026647873,3970133.6833924796,913670.1042896559
0.0098705338359591,0.0015758855070739,2950085.7108468595,638961.7059450252
0.0118506705014745,0.0022251633868001,2116649.698168955,427799.3558635734
0.014228044163416,0.0031280620396454,1395855.1279926999,295563.2985459578
0.0170823448927153,0.0043581010379205,1018531.5803840127,218120.7424791156
0.020509249457068,0.0060549240663103,694071.7830356073,144514.38998621423
0.024623628426541,0.0082913981565429,476891.4882141488,96327.52047044046
0.0295633966595206,0.0113842230047258,332062.60066191654,66577.69583287397
0.0354941362381063,0.0154230141842082,217548.76980906588,43052.08294456485
0.0426146468147303,0.0206700930092111,153612.363867192,30793.064916912106
0.0511636094188018,0.027645099297043,108889.94074887932,21684.228410091753
0.0614275870955911,0.0370784434732047,75505.61344399308,15138.163593550897
0.0737506305604739,0.0498190808357102,56286.25358437478,10234.518345383769
0.0885458108521064,0.0673711174275431,43461.20564894577,6786.473905630239
0.1063090655615219,0.0895631525889967,28418.159306963822,5012.658433770518
0.1276358227656924,0.1166435867685291,18346.821292506684,3730.007283622439
0.1532409599033448,0.1504327906781766,13028.200878850215,2840.1357412943835
0.183982766618797,0.1904974773710665,8419.104923159603,1927.2929914901351
0.2208917148134356,0.2382962925629254,5359.168504051974,1302.6614039290578
0.2652050002830813,0.2958236177878266,3776.271050761466,920.3373666603909
0.3184080137842777,0.3685377375060206,2707.079652559882,674.3946548041712
0.3822841316484654,0.4625945020605993,2119.4360187868647,571.5169235236269
0.4589744949360234,0.5768991658674216,1307.675635313315,492.4424953048594
0.5510497809401385,0.6861499028617022,731.2961352493206,282.8853083966571
0.6615963728365803,0.808514095404703,705.209226338753,224.39733199154497
0.7943198159043792,0.926433399012292,588.4947404012192,164.58025879449966
0.9536690281919292,1.01951592047699,342.82437822483007,94.47733981795503
1.1449854291964725,1.0639091263680542,206.63885744949744,76.22503284426138
1.3746819853820282,1.087519349729111,188.51102762731037,52.570910848549076
