halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
5,0.0011003054494530783,0.5723761487504768,0.727436859505597,0.9256234945887364,0.19239765
5,0.0013210387147392024,0.531164964254267,0.6715304648104014,0.8562063925336737,0.20082372
5,0.0015860534787928678,0.58622413541211,0.8183395144374169,1.0066470355372594,0.025661945
5,0.001904233092886742,0.5314113791272148,0.7689912345582359,0.934743547175653,-0.04701066
5,0.0022862430053776014,0.6597186520406526,0.8545912688667783,1.079608694781189,0.16098565
5,0.002744888269804314,0.6332631414339804,0.8660848872426725,1.0729049942074764,0.06476122
5,0.0032955427730067214,0.6756128898759288,0.954753538293223,1.1696184124729299,0.0014801621
5,0.003956664571083289,0.6925418787655304,0.9392578879152167,1.1669702829792763,0.08029699
5,0.00475041460735845,0.7257925173513678,1.0017544307969335,1.23704758773369,0.047494352
5,0.005703399551917563,0.7544346855043428,1.0511943632722212,1.2939015847001807,0.029282749
5,0.006847563662848714,0.7962473542369188,1.0628334548104863,1.3280153790621287,0.10915035
5,0.008221259564569927,0.8224223335865887,1.1158795904161254,1.3862055447730894,0.079518914
5,0.009870533835959136,0.8537900405204695,1.151025433544553,1.4331144468947126,0.09126413
5,0.011850670501474531,0.8928002678638586,1.1730794802268911,1.4741804397168687,0.1367904
5,0.014228044163416009,0.9209247790013536,1.2122696349026862,1.522399388467118,0.1335966
5,0.017082344892715387,0.9446255886374496,1.2336456325263578,1.5537693473075371,0.14723092
5,0.02050924945706801,0.9504969845546253,1.2412886033171737,1.5634071695052607,0.14726502
5,0.024623628426541026,0.9745494856943323,1.2394938338061896,1.5767345153752508,0.19118172
5,0.029563396659520607,0.9958471169704728,1.237860300803344,1.5887131944194837,0.22744757
5,0.0354941362381063,0.9994690834465919,1.2330575471338943,1.587252157457468,0.23897672
5,0.042614646814730386,1.016391485509569,1.2407447678881867,1.6039012906620287,0.2549029
5,0.05116360941880182,1.0240511204087681,1.220651118442721,1.5933203700060867,0.2895887
5,0.06142758709559115,1.032112045053083,1.2237750757879062,1.6008999496278509,0.297058
5,0.0737506305604739,1.0315800321334216,1.2148201442479067,1.5937205337979334,0.30659318
5,0.0885458108521064,1.0164204225085856,1.179232026675367,1.556823270359383,0.3269896
5,0.10630906556152198,0.9828700551625073,1.1284058205351335,1.4964401980614759,0.3409651
5,0.1276358227656924,0.9482641066266249,1.0945899534081958,1.448216858093477,0.33378518
5,0.1532409599033448,0.9231113802499931,1.0499058223510354,1.3980117277764925,0.35321122
5,0.18398276661879706,0.8935582033069696,0.9993451159916613,1.3405733610633264,0.3746037
5,0.2208917148134356,0.8992893054468124,0.9773097601335906,1.3281023026545051,0.40947866
5,0.26520500028308136,0.8850566931484464,0.9267506301087932,1.281480406021182,0.45178157
5,0.3184080137842777,0.8660529101698294,0.9023856206392409,1.250738729104934,0.45716792
5,0.3822841316484654,0.829538921224089,0.8687827838708213,1.2012153634924043,0.45157295
5,0.4589744949360234,0.7531674250999434,0.7957929757951637,1.0956950765418414,0.44180346
5,0.5510497809401385,0.6857225427910789,0.7120651202848578,0.9885606229846616,0.46084636
5,0.6615963728365803,0.6832495553284377,0.6396207802704276,0.9359191549839457,0.5618161
5,0.7943198159043792,0.6045285888152738,0.5927522435735025,0.8466463737068467,0.51929045
5,0.9536690281919291,0.542315504669059,0.5198871348224005,0.7512581461414892,0.5405015
5,1.1449854291964723,0.47198148256928496,0.4683722112162752,0.6649353624294959,0.50761783
5,1.3746819853820282,0.3353349775122365,0.4107216867583742,0.5302281148366921,0.24992001
