halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
33,0.0011003054494530783,0.37068141584285863,0.6436103401946637,0.7427240331278816,-0.5073509
33,0.0013210387147392024,0.5420885346075642,0.70511141096673,0.8894054301040645,0.15404928
33,0.0015860534787928678,0.5015171802132872,0.7373851029074853,0.8917713927235018,-0.08090401
33,0.001904233092886742,0.6486255270106611,0.8150631678357719,1.0416540236481284,0.21047759
33,0.0022862430053776014,0.6080369900825539,0.8775683881091496,1.0676306783850122,-0.04153037
33,0.002744888269804314,0.6241103885736428,0.8853312789515233,1.083201390449484,-0.006140828
33,0.0032955427730067214,0.6949741052552678,0.9274610724821254,1.1589534545954345,0.10952008
33,0.003956664571083289,0.7296200433957932,0.9620339431486933,1.2074165410323587,0.13072479
33,0.00475041460735845,0.7619708621146147,1.010349337644346,1.265466480422218,0.12090379
33,0.005703399551917563,0.7805691477613437,1.0570006398830352,1.313978167294636,0.08315116
33,0.006847563662848714,0.81884660608584,1.1052345146550793,1.3755192194318282,0.089093566
33,0.008221259564569927,0.8644424892562552,1.1504592773375248,1.4390335382211157,0.114394546
33,0.009870533835959136,0.8672752718481984,1.166882888120078,1.4538851417823777,0.094870746
33,0.011850670501474531,0.9039323449435323,1.1904257398126932,1.4947264120964336,0.13283294
33,0.014228044163416009,0.9253115875461859,1.2144034375070947,1.5267538766591953,0.13876837
33,0.017082344892715387,0.9517097426275121,1.2287019747852663,1.5541749763759256,0.16659892
33,0.02050924945706801,0.9777888252845096,1.240607858129313,1.5796134674804196,0.19508708
33,0.024623628426541026,0.9795913787364153,1.2425612175092038,1.582263470173658,0.19551921
33,0.029563396659520607,1.0009254129248166,1.2572632384944038,1.6070353456938282,0.21110535
33,0.0354941362381063,1.0179477988668626,1.2549862469239252,1.6159233310571917,0.24002916
33,0.042614646814730386,1.013215984841799,1.2514692213585832,1.6102117233554691,0.23720771
33,0.05116360941880182,1.0151331997330504,1.2282017350624954,1.593416102374457,0.26808047
33,0.06142758709559115,1.003980345104629,1.2125441650114779,1.5742426188962093,0.27068573
33,0.0737506305604739,1.015385099015415,1.206554522781759,1.5769530106889285,0.2940039
33,0.0885458108521064,1.0253293931575422,1.2040615539899329,1.5814754091075052,0.31049
33,0.10630906556152198,1.0225548309957615,1.177823213155299,1.559771144141624,0.3366282
33,0.1276358227656924,0.9965937461924455,1.1458896130491887,1.5186382712146056,0.33897293
33,0.1532409599033448,0.9610554840377687,1.1208032248709492,1.4764238439736814,0.31996417
33,0.18398276661879706,0.9282619231365659,1.0974914754780045,1.437413597847198,0.3010739
33,0.2208917148134356,0.9081154856310479,1.0663483831418934,1.4006329662076227,0.3105765
33,0.26520500028308136,0.8626483880540007,1.0076202619313455,1.326446681309536,0.31782442
33,0.3184080137842777,0.8248406968680069,0.9270461893594493,1.2408774404076581,0.36841387
33,0.3822841316484654,0.8001386636212694,0.8437752374728945,1.162832147474794,0.44397664
33,0.4589744949360234,0.7888454015562097,0.7740220463029923,1.1051638938849682,0.51861465
33,0.5510497809401385,0.7689673229771138,0.7067612678558601,1.0444243596850837,0.5776235
33,0.6615963728365803,0.747056089108592,0.6491152570282738,0.9896683509553023,0.62250847
33,0.7943198159043792,0.6983170255991786,0.674229448659313,0.9706863776599384,0.53389883
33,0.9536690281919291,0.558575870903934,0.5823751816451731,0.8069497310605005,0.4564852
33,1.1449854291964723,0.4457398116449112,0.45027980964911013,0.6335896977711488,0.48976284
33,1.3746819853820282,0.3926020472784267,0.40469379670443884,0.563838119201509,0.4687267
