halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
21,0.0011003054494530783,0.6448372667519373,0.7165104757970004,0.9639514199520128,0.38267368
21,0.0013210387147392024,0.6523806801093056,0.8574116128386738,1.0773835091449844,0.13633257
21,0.0015860534787928678,0.5606696469191618,0.8142248995568517,0.9885912316238141,-0.054495335
21,0.001904233092886742,0.6894019941050679,0.8721176914234438,1.1116944117868637,0.19984317
21,0.0022862430053776014,0.5974033263270521,0.8782721979732846,1.0621923996865479,-0.08066988
21,0.002744888269804314,0.6070431767084818,0.9155234758773437,1.0984919731449219,-0.1372863
21,0.0032955427730067214,0.6563666474623465,0.9345429121255717,1.142010389597187,-0.013620615
21,0.003956664571083289,0.7031721820642473,1.0043255402731877,1.2260182677297775,-0.019989371
21,0.00475041460735845,0.7415106877463393,1.029121389008998,1.268435577841619,0.0369066
21,0.005703399551917563,0.8052798619841878,1.0541255820598991,1.326520402565512,0.1432364
21,0.006847563662848714,0.8132524049141194,1.0879806485729018,1.3583376980094188,0.1051265
21,0.008221259564569927,0.858378412294449,1.1272323194258334,1.4168508229097163,0.13773793
21,0.009870533835959136,0.8971048542065507,1.1880257308320599,1.4886914593927028,0.123129845
21,0.011850670501474531,0.9216108013383217,1.2101160892978629,1.5211007225216842,0.13795692
21,0.014228044163416009,0.9581569266281685,1.2447851804941894,1.5708452500588332,0.15611058
21,0.017082344892715387,0.984979487817624,1.2650253220089402,1.6032696634909822,0.17526561
21,0.02050924945706801,1.0069383593457184,1.2776711805352494,1.6267662354974928,0.19498783
21,0.024623628426541026,1.018647221384892,1.282829361126062,1.6380761026912063,0.20702374
21,0.029563396659520607,1.0303062090683832,1.2819498694392697,1.6446660422244175,0.2259314
21,0.0354941362381063,1.0366275348322975,1.2858707015473063,1.6516840607617242,0.23065859
21,0.042614646814730386,1.036394308632443,1.268820528245457,1.6382974961725287,0.25058848
21,0.05116360941880182,1.0378074891008846,1.2526177766455928,1.6266824111923768,0.27159393
21,0.06142758709559115,1.0320947189452208,1.243824850328453,1.6162671859886228,0.27381152
21,0.0737506305604739,1.0239446299442285,1.2262485081034606,1.5975443970998593,0.2829094
21,0.0885458108521064,1.0260069511396248,1.2086734929123224,1.5854280250813282,0.3061152
21,0.10630906556152198,1.022573582800654,1.1844107800273889,1.5647637856640442,0.32921153
21,0.1276358227656924,0.9928006935951132,1.1403556889673025,1.511973604845625,0.3403303
21,0.1532409599033448,0.9631904766228518,1.0940604541753733,1.4576365448979653,0.35489815
21,0.18398276661879706,0.9457384332355251,1.025973001190191,1.3953643754336746,0.41156328
21,0.2208917148134356,0.9223511756427444,0.9506441456355986,1.3245588253568714,0.46885467
21,0.26520500028308136,0.8961990430149861,0.9033356652030013,1.2724731889288146,0.49200505
21,0.3184080137842777,0.8653800087878115,0.8473039830236805,1.2111178892715393,0.5206698
21,0.3822841316484654,0.8105443158694812,0.7841479537194948,1.1277722010321352,0.53203595
21,0.4589744949360234,0.750777309856309,0.7652754311775288,1.0720602234254935,0.48050272
21,0.5510497809401385,0.6973106735307719,0.6837520921782413,0.9766059041983736,0.51925504
21,0.6615963728365803,0.6158869173636177,0.6436953541205007,0.8908761996401131,0.4538288
21,0.7943198159043792,0.5712889035779806,0.6365188103307086,0.8552936115144835,0.3793012
21,0.9536690281919291,0.4949128524332864,0.6094615300283125,0.7851000452167205,0.24176276
21,1.1449854291964723,0.42807386183940815,0.5440614864768759,0.692278948207638,0.19234002
21,1.3746819853820282,0.30339352958732213,0.4702304097989227,0.559610839782837,-0.20109892
