r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,1.967309154626656e-05,20716501.789680712,8266418.93440519
0.0013210387147392,4.866501593023833e-05,47330271.62544194,8341943.250997527
0.0015860534787928,0.0001049231549134,30323559.52028533,7817575.685816079
0.0019042330928867,0.0001908635021944,30589746.810092233,7053426.410172372
0.0022862430053776,0.0003323717045448,33351099.249864962,6388791.246280067
0.0027448882698043,0.0005546431248219,29939797.716831043,5120164.800199883
0.0032955427730067,0.0008711382993469,20162380.01805733,4145366.254323529
0.0039566645710832,0.0013198228433846,15817701.708300129,2816646.579245118
0.0047504146073584,0.0019755925615935,10493621.375434507,2260682.736498588
0.0057033995519175,0.0028470760028974,7778085.311829559,1591351.4451628863
0.0068475636628487,0.0040102043978258,5311953.1485127965,1096657.6394475498
0.0082212595645699,0.0055205456014479,3205781.0372505994,724547.2993008443
0.0098705338359591,0.0075165015385016,2244630.2258791253,503394.66973852366
0.0118506705014745,0.0100194710103178,1400350.828824627,318188.7782571057
0.014228044163416,0.0132976293174483,1018752.1723162477,228196.85620541286
0.0170823448927153,0.0175732478801703,709763.376165397,159474.0707025255
0.020509249457068,0.0230009502951981,502142.622557969,112653.49491760138
0.024623628426541,0.0299314007907952,360216.21937578777,80929.5427032627
0.0295633966595206,0.038893011703055,260310.61991264368,60865.98608165971
0.0354941362381063,0.0502264381434893,191090.3369993334,45141.403483696005
0.0426146468147303,0.0639786194182436,132165.92103690538,31712.317934162915
0.0511636094188018,0.0803166042344825,87947.69678043363,21383.683925773887
0.0614275870955911,0.1001667536046655,62068.978611543105,15245.958682500095
0.0737506305604739,0.124899971381806,47830.741047791336,11673.07592191708
0.0885458108521064,0.1548434521410945,36106.559899453016,8504.55397231393
0.1063090655615219,0.1905459715940849,27765.014903997595,6159.4442199771565
0.1276358227656924,0.2324099652625832,19677.878356046032,4330.924776119367
0.1532409599033448,0.2814529116356841,15421.20617955826,3204.951852262133
0.183982766618797,0.3374601324161632,11144.086724330473,2256.6152383450826
0.2208917148134356,0.3991397612591493,7910.840700139305,1609.922215437201
0.2652050002830813,0.4677964347619209,5923.537585360029,1162.6115514045778
0.3184080137842777,0.5410365934530157,4058.1901570267614,798.0073711326783
0.3822841316484654,0.6168401214583934,2889.537931650103,553.0712538621659
0.4589744949360234,0.694514318870451,2051.190839994417,378.6360188126945
0.5510497809401385,0.7837552586858426,1903.3994817320022,301.29200794874487
0.6615963728365803,0.8689853038194946,1230.4890511419542,205.9705896712966
0.7943198159043792,0.9541121515080178,906.8406384705966,146.04984001844363
0.9536690281919292,1.0200984616898514,529.5375042359401,72.05098404623484
1.1449854291964725,1.0607306437139878,321.9094411511705,40.43533755673947
1.3746819853820282,1.0907027712557034,174.58588964732348,23.186114233587453
