r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,1.2986640644911592e-05,96979705.13171995,8956522.402507188
0.0013210387147392,3.349186271582463e-05,57167513.60538891,14293588.769909665
0.0015860534787928,6.083215881037535e-05,59533548.618484415,8203139.944440906
0.0019042330928867,0.000105260139964,33647158.26328277,6946279.869260026
0.0022862430053776,0.0001725856190968,26513631.58055786,5271960.110722853
0.0027448882698043,0.0002652008721171,20473196.359426774,4787667.58942481
0.0032955427730067,0.0004234328357643,13885592.819887146,3059973.550800832
0.0039566645710832,0.0006424969582219,11502896.366328001,2445539.4550427683
0.0047504146073584,0.0009596443929187,8619741.14507696,1917788.674260314
0.0057033995519175,0.0014046077118575,7004863.50529879,1350981.1631567555
0.0068475636628487,0.0020221566498932,4215800.234006391,919316.4339362872
0.0082212595645699,0.0028990966471259,3573330.4387522778,677865.9362824939
0.0098705338359591,0.0040730206106856,2184185.6191176493,471666.2820246089
0.0118506705014745,0.0057448797168674,1649454.3015120479,354614.66570087743
0.014228044163416,0.0079273188526149,1161868.8896934865,245623.60853444046
0.0170823448927153,0.0108356428496728,769359.060228664,167226.7761095905
0.020509249457068,0.0146304759475964,523207.2398521078,115984.82138647336
0.024623628426541,0.01953566682066,379979.4233815522,84082.3378272661
0.0295633966595206,0.0258181251094866,239275.46168667826,56135.760275520624
0.0354941362381063,0.0338127694412344,163395.45264097344,38731.86887911243
0.0426146468147303,0.0439399568683571,114765.60454638547,28148.436702075127
0.0511636094188018,0.0567885290179913,81835.92419255814,20602.84841706448
0.0614275870955911,0.0726274460529668,55963.63536067856,14393.814472417274
0.0737506305604739,0.0922048068251711,39386.755395642955,10381.253173179852
0.0885458108521064,0.1165315187826999,28873.846432569782,7702.441932695839
0.1063090655615219,0.1466981179860249,22527.582607088134,5877.34890521165
0.1276358227656924,0.18308463455086,16061.297637681997,4229.035435603439
0.1532409599033448,0.2279630470826627,10455.82919583483,2838.9083736540833
0.183982766618797,0.2810076643042065,7816.884895713907,1898.3293703775748
0.2208917148134356,0.3434812661413584,6270.295115961952,1289.7885472823461
0.2652050002830813,0.4090248414762272,4061.4055886707865,967.1842194245302
0.3184080137842777,0.4814123764309644,2931.333443126436,741.2393262762967
0.3822841316484654,0.5661402957816783,2175.292073557504,605.618883641529
0.4589744949360234,0.6515999098066226,1558.5193068496956,427.9337132197292
0.5510497809401385,0.7409896913951586,1063.309909766023,298.97839654539314
0.6615963728365803,0.8380931957730708,725.6105979887295,227.35159912053288
0.7943198159043792,0.9358532090109536,439.5344678125174,158.2840947256164
0.9536690281919292,1.0236678477907422,243.14266843251974,97.3271454453286
1.1449854291964725,1.0946425729447933,258.47883768375095,85.33201687928043
1.3746819853820282,1.1735265040052971,501.58782114613734,117.8538638904519
