r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,1.3763562381510066e-05,123473067.59865361,31038830.748157665
0.0013210387147392,3.7563055666204555e-05,108927839.19210856,20559985.791180752
0.0015860534787928,6.910455279049846e-05,67698824.80398546,13287681.136150442
0.0019042330928867,0.0001204311708382,45325113.83316806,11687595.603679586
0.0022862430053776,0.0001981379501171,42972566.50283895,9154049.528908877
0.0027448882698043,0.0003042320768079,29588161.270862926,6251012.475979124
0.0032955427730067,0.000458498671834,23729165.077344738,4817870.3869624045
0.0039566645710832,0.0006841637467142,13802378.191323115,2998791.9399794373
0.0047504146073584,0.0009806538196825,10470135.282391168,1994446.1145907189
0.0057033995519175,0.001398435286138,6370000.7860228,1500033.8842406801
0.0068475636628487,0.0019805192785227,5016592.4554902185,1101016.8355653964
0.0082212595645699,0.0028097739120086,3818573.0667609377,814864.3538432322
0.0098705338359591,0.0038907870407231,2631036.5920290803,574083.836651297
0.0118506705014745,0.0053032726301255,1762168.2530109235,396390.2750447236
0.014228044163416,0.0071840060813823,1209585.69058641,267846.82241548295
0.0170823448927153,0.0095969306113908,801263.7425481863,174438.1920162584
0.020509249457068,0.0127304349802479,553353.6571442046,123626.01513536135
0.024623628426541,0.0168830164471027,399401.2833226342,87317.51870749281
0.0295633966595206,0.0223571866434654,285004.72985005775,64189.53610123793
0.0354941362381063,0.0294336648937422,206874.20990711087,45829.68280395785
0.0426146468147303,0.0382649973476615,136347.40846033342,31210.263436633264
0.0511636094188018,0.0492021548459519,90469.46088558168,21309.39175068368
0.0614275870955911,0.0626468613656237,60747.72911476564,14693.759595905905
0.0737506305604739,0.0793879410756671,42614.37511475655,10568.840304282621
0.0885458108521064,0.0999687679492688,30492.4508821962,7671.194903389699
0.1063090655615219,0.1255649796065163,22679.670558940477,5822.455237560601
0.1276358227656924,0.1560225961932663,16058.026118724074,4471.501675326327
0.1532409599033448,0.1908911477824073,10921.650809534403,3030.1354316761945
0.183982766618797,0.2311085638020626,7435.948313459047,2112.5131922460055
0.2208917148134356,0.2771046688357716,5210.813559634633,1474.1813680208063
0.2652050002830813,0.3344204437056238,4454.507497235105,1250.8482309887634
0.3184080137842777,0.4038550352523955,3301.9084559251473,971.8990892567838
0.3822841316484654,0.4850563256718265,2496.854076186427,747.1326189225775
0.4589744949360234,0.5704618109170431,1980.345988088065,519.2008490330306
0.5510497809401385,0.6552536706727505,1082.6735168750274,298.1694706926885
0.6615963728365803,0.7752641926356787,974.5369212928588,243.64642500532054
0.7943198159043792,0.8950659672358207,352.36285106669374,156.2759776568319
0.9536690281919292,1.021383641660076,193.35629336440084,74.02141480509263
1.1449854291964725,1.0705720329436463,276.48044754516616,81.1328874716176
1.3746819853820282,1.1278706033605217,315.03651310260693,93.96432987661777
