r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,1.3229227586816902e-05,41064707.497694895,10170043.53541551
0.0013210387147392,3.4065261036053524e-05,42910156.47158718,6853597.250600601
0.0015860534787928,7.507586655518592e-05,31336658.306896057,7699872.801881159
0.0019042330928867,0.0001299771610404,55897210.65608127,9035642.846934447
0.0022862430053776,0.0002301885600106,38050605.341415316,7639424.380190343
0.0027448882698043,0.0003657881427754,19523746.362626806,4422028.860039421
0.0032955427730067,0.0005652187486467,16294261.173305945,3376694.7926423713
0.0039566645710832,0.0008506393338323,12968571.663567819,2661441.3872216865
0.0047504146073584,0.0012752975393691,10168200.231902966,2065536.2457293868
0.0057033995519175,0.0018269563297394,5975096.085443657,1204142.1362335605
0.0068475636628487,0.0026008661435682,4560753.975538406,953925.3520976861
0.0082212595645699,0.0037031915322397,3579492.030018357,735317.950895372
0.0098705338359591,0.0051673362954106,2305865.01041403,481849.76084296504
0.0118506705014745,0.0070954962161892,1546425.8060869179,344959.974683582
0.014228044163416,0.0095958202300976,1004776.3790993784,230284.81357728597
0.0170823448927153,0.0128829525547319,726631.0024825318,162616.47060432003
0.020509249457068,0.0171288731487208,491024.8547096484,111736.12554525981
0.024623628426541,0.0225945285262142,333936.62197081203,77723.71888093492
0.0295633966595206,0.0295170525917058,231535.3668713798,54619.79172403284
0.0354941362381063,0.0383429317762507,165850.90507985692,39457.17130548432
0.0426146468147303,0.0495795069578033,117640.1517123637,29000.125529809142
0.0511636094188018,0.0638492132943234,86172.00925466201,21195.4210387042
0.0614275870955911,0.0817764703279086,63926.85977634071,16068.776040651916
0.0737506305604739,0.1035544247813266,44563.580451988746,11350.159177453263
0.0885458108521064,0.1296113728977005,31548.69753927617,8212.542157315764
0.1063090655615219,0.1607301542194803,22411.532448253765,6016.133006193977
0.1276358227656924,0.1976043110029047,16893.372756377616,4375.783331284747
0.1532409599033448,0.2409905550659397,12940.368656170416,3144.6552473782585
0.183982766618797,0.287593816547399,8048.290891848476,2160.8627003234014
0.2208917148134356,0.3386910466400999,5225.4584582091275,1520.2100075408323
0.2652050002830813,0.3955611809209981,3840.2585995389054,1121.4841653267188
0.3184080137842777,0.4603635600629517,3045.499011594645,819.4694686888558
0.3822841316484654,0.5334715790145986,2349.6560741338753,622.1654434165782
0.4589744949360234,0.6180493382840158,1963.9084365132824,482.593363209039
0.5510497809401385,0.7135851974942831,1419.3532093838617,350.68581724829755
0.6615963728365803,0.8165115646959256,995.705141230459,234.15231315730185
0.7943198159043792,0.9203001468055388,761.4507624240282,178.6529642177974
0.9536690281919292,1.0213459793057154,450.70504217852186,124.40431661603077
1.1449854291964725,1.0879723382012014,226.60214703552387,69.86783765014182
1.3746819853820282,1.1456289500621355,245.09247445235385,65.51524374183447
