halo_id,r_scaled,delta_J
30,0.001100305449453,44.2916066864904
30,0.0013210387147392,10.49560640121562
30,0.0015860534787928,13.247511766517919
30,0.0019042330928867,0.7308808610214402
30,0.0022862430053776,3.061945299920581
30,0.0027448882698043,1.4641766306048862
30,0.0032955427730067,0.6138984820167183
30,0.0039566645710832,0.028112832121908356
30,0.0047504146073584,0.4336794385483034
30,0.0057033995519175,0.20505945812834395
30,0.0068475636628487,0.1199832038386777
30,0.0082212595645699,0.3221041981227808
30,0.0098705338359591,0.023932682381365193
30,0.0118506705014745,0.31896565606052946
30,0.014228044163416,0.03632391008099744
30,0.0170823448927153,0.062559649022104
30,0.020509249457068,0.19199950261355272
30,0.024623628426541,0.08370877282895313
30,0.0295633966595206,0.07043475419515667
30,0.0354941362381063,0.17065234527521625
30,0.0426146468147303,0.040899777003901835
30,0.0511636094188018,0.04700558807931114
30,0.0614275870955911,0.059480278148209005
30,0.0737506305604739,0.015047924984022751
30,0.0885458108521064,0.03650812553197034
30,0.1063090655615219,0.029845910925139586
30,0.1276358227656924,0.026642145191611188
30,0.1532409599033448,0.002835053791252002
30,0.183982766618797,0.01682483458106515
30,0.2208917148134356,0.03717018820246561
30,0.2652050002830813,0.019316274151737242
30,0.3184080137842777,0.017801775133781273
30,0.3822841316484654,0.1397962127507371
30,0.4589744949360234,0.217795211666961
30,0.5510497809401385,0.031082937893680523
30,0.6615963728365803,0.02674740439733412
30,0.7943198159043792,0.07907231521623044
30,0.9536690281919292,0.3900622836309131
30,1.1449854291964725,1.1705313010055063
30,1.3746819853820282,2.018985290007558
