halo_id,r_scaled,delta_J
0,0.001100305449453,1.2421835045694851
0,0.0013210387147392,2.9521113976982476
0,0.0015860534787928,1.417266759441174
0,0.0019042330928867,0.5757003174522295
0,0.0022862430053776,1.125946315302029
0,0.0027448882698043,0.5147423312832349
0,0.0032955427730067,0.5786515239179448
0,0.0039566645710832,0.12253911654792077
0,0.0047504146073584,0.4633431801404031
0,0.0057033995519175,0.4608691410971918
0,0.0068475636628487,0.3742750320505375
0,0.0082212595645699,0.03810091560689978
0,0.0098705338359591,0.25875839181813176
0,0.0118506705014745,0.06532426620459916
0,0.014228044163416,0.03723032902077059
0,0.0170823448927153,0.08221341597326749
0,0.020509249457068,0.19006063441609522
0,0.024623628426541,0.05562244021362888
0,0.0295633966595206,0.014832239949418192
0,0.0354941362381063,0.015819093366092926
0,0.0426146468147303,0.02682226503218117
0,0.0511636094188018,0.08401290498994565
0,0.0614275870955911,0.032136743763762014
0,0.0737506305604739,0.04244042487670767
0,0.0885458108521064,0.015758388738967486
0,0.1063090655615219,0.049318908631944054
0,0.1276358227656924,0.02389670032899373
0,0.1532409599033448,0.028015134510961125
0,0.183982766618797,0.0058659751585769275
0,0.2208917148134356,0.08824545511802202
0,0.2652050002830813,0.03450552530577956
0,0.3184080137842777,0.06549520129196937
0,0.3822841316484654,0.250375042747931
0,0.4589744949360234,0.2694374529937353
0,0.5510497809401385,1.1798368514906488
0,0.6615963728365803,1.5787939014311596
0,0.7943198159043792,0.6708370418009824
0,0.9536690281919292,4.769758849592778
0,1.1449854291964725,11.366329112732588
0,1.3746819853820282,0.2586020270680898
