halo_id,r_scaled,delta_J
2,0.001100305449453,29.151000921702508
2,0.0013210387147392,3.8394900855055134
2,0.0015860534787928,4.568881058926702
2,0.0019042330928867,4.128107180491139
2,0.0022862430053776,3.402869604732681
2,0.0027448882698043,1.3370885572152533
2,0.0032955427730067,0.09485846567068601
2,0.0039566645710832,0.47751583072436027
2,0.0047504146073584,0.4368010828128584
2,0.0057033995519175,0.23487683500757672
2,0.0068475636628487,0.40467464341792164
2,0.0082212595645699,0.15371070383788843
2,0.0098705338359591,0.6938184189263918
2,0.0118506705014745,0.18801119184877477
2,0.014228044163416,0.19636019173688413
2,0.0170823448927153,0.2679552171719073
2,0.020509249457068,0.015534068368322064
2,0.024623628426541,0.09871696387567122
2,0.0295633966595206,0.15431289572368395
2,0.0354941362381063,0.012669670009512359
2,0.0426146468147303,0.00934067213898025
2,0.0511636094188018,0.0923882553766917
2,0.0614275870955911,0.07595828144990535
2,0.0737506305604739,0.09552054410475935
2,0.0885458108521064,0.07817703489499737
2,0.1063090655615219,0.059242418775654414
2,0.1276358227656924,0.031731323894123954
2,0.1532409599033448,0.018000679464176866
2,0.183982766618797,0.006772208936089227
2,0.2208917148134356,0.09183874327486308
2,0.2652050002830813,0.103467493164199
2,0.3184080137842777,0.12096312239248788
2,0.3822841316484654,0.22410374573536962
2,0.4589744949360234,0.26159844760240597
2,0.5510497809401385,0.018459543684513205
2,0.6615963728365803,0.08229445056036785
2,0.7943198159043792,0.012334819466039225
2,0.9536690281919292,0.18638505109920567
2,1.1449854291964725,0.7264250027834056
2,1.3746819853820282,0.7194068834477185
