halo_id,r_scaled,delta_J
36,0.001100305449453,12.238537313039432
36,0.0013210387147392,12.826214372940651
36,0.0015860534787928,4.6556066902070175
36,0.0019042330928867,0.4888565537837228
36,0.0022862430053776,1.362791989331972
36,0.0027448882698043,0.5682286331357217
36,0.0032955427730067,0.3649331506810234
36,0.0039566645710832,0.42705184532300045
36,0.0047504146073584,0.5461635830698154
36,0.0057033995519175,0.6195429134003927
36,0.0068475636628487,0.22941612294944072
36,0.0082212595645699,0.12563954831130442
36,0.0098705338359591,0.06415653817466312
36,0.0118506705014745,0.3317324061866042
36,0.014228044163416,0.13536400910949328
36,0.0170823448927153,0.1867274154394852
36,0.020509249457068,0.147844606750095
36,0.024623628426541,0.03607485356309953
36,0.0295633966595206,0.013919798093490067
36,0.0354941362381063,0.08970201332631793
36,0.0426146468147303,0.10876707872960625
36,0.0511636094188018,0.033669736166757676
36,0.0614275870955911,0.0316550052087473
36,0.0737506305604739,0.014480076403064547
36,0.0885458108521064,0.015583619316880199
36,0.1063090655615219,0.045206243915922616
36,0.1276358227656924,0.005249957204870275
36,0.1532409599033448,0.1462890187136617
36,0.183982766618797,0.35459702881936
36,0.2208917148134356,0.15156824169932426
36,0.2652050002830813,0.4866938206502908
36,0.3184080137842777,0.005715649538236357
36,0.3822841316484654,0.13654657782423554
36,0.4589744949360234,0.2678604162909709
36,0.5510497809401385,0.26210459969833183
36,0.6615963728365803,0.07672115119418775
36,0.7943198159043792,0.24850887234546007
36,0.9536690281919292,0.65188364390263
36,1.1449854291964725,0.4942749251787447
36,1.3746819853820282,0.35279010134889677
