halo_id,r_scaled,delta_J
29,0.001100305449453,60.14811366868583
29,0.0013210387147392,27.201806193814317
29,0.0015860534787928,12.522467937008711
29,0.0019042330928867,2.726228522337612
29,0.0022862430053776,1.1593446433565775
29,0.0027448882698043,4.441937533407284
29,0.0032955427730067,2.5596821904643217
29,0.0039566645710832,0.7482860420398035
29,0.0047504146073584,0.015435181353517447
29,0.0057033995519175,0.2784330453364436
29,0.0068475636628487,0.44441347258834957
29,0.0082212595645699,0.01327742208559139
29,0.0098705338359591,0.15651083074948513
29,0.0118506705014745,0.13208387692339832
29,0.014228044163416,0.11532740883206424
29,0.0170823448927153,0.3129047487956992
29,0.020509249457068,0.0926914694782491
29,0.024623628426541,0.15817908113081083
29,0.0295633966595206,0.11429491059714178
29,0.0354941362381063,0.12851812475369795
29,0.0426146468147303,0.1716326388989325
29,0.0511636094188018,0.057632120384494286
29,0.0614275870955911,0.052759240746664486
29,0.0737506305604739,0.06456558920238945
29,0.0885458108521064,0.031201799493858217
29,0.1063090655615219,0.014135643248801672
29,0.1276358227656924,0.03223421755380802
29,0.1532409599033448,0.07677276058037161
29,0.183982766618797,0.009259792533404327
29,0.2208917148134356,0.06145443129649324
29,0.2652050002830813,0.058779832534474066
29,0.3184080137842777,0.03343106196210043
29,0.3822841316484654,0.1023724082994443
29,0.4589744949360234,0.27566190693794085
29,0.5510497809401385,0.1512717683900223
29,0.6615963728365803,0.14129130037687795
29,0.7943198159043792,0.1978089127569106
29,0.9536690281919292,0.15044103119750366
29,1.1449854291964725,0.4766340094945596
29,1.3746819853820282,0.08012016373994871
