r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.45142679717142875,-0.42704040452795755
0.0013210387147392,-0.5278465440457967,-0.4939517182003972
0.0015860534787928,-0.6278645908536516,-0.6455432034773317
0.0019042330928867,-1.0750438505865416,-0.9589261133492883
0.0022862430053776,-1.0170803530284682,-0.9663839257916643
0.0027448882698043,-1.2457650639005347,-1.1577251062107687
0.0032955427730067,-1.3237865836380394,-1.3092133930086156
0.0039566645710832,-1.4048232504564275,-1.4152906434335204
0.0047504146073584,-1.528692783314697,-1.5148683398719331
0.0057033995519175,-1.6423312075308507,-1.580239898181036
0.0068475636628487,-1.7586856130419086,-1.6833488976192674
0.0082212595645699,-1.826803955856576,-1.7554121702716226
0.0098705338359591,-1.860583681176273,-1.800264541468911
0.0118506705014745,-1.876075421846069,-1.8253082924537223
0.014228044163416,-1.901218999234548,-1.856196892096663
0.0170823448927153,-1.9218231094032283,-1.8776798912564119
0.020509249457068,-1.9353640611414895,-1.8873891382845964
0.024623628426541,-1.9475364559933046,-1.8937220018099228
0.0295633966595206,-1.9666789745165985,-1.9028865676338622
0.0354941362381063,-1.985459132313283,-1.9105933526911412
0.0426146468147303,-1.999384772563215,-1.9140930970289758
0.0511636094188018,-2.0115546399717683,-1.9168935482003975
0.0614275870955911,-2.0225748123403644,-1.919318790079912
0.0737506305604739,-2.0287929425138453,-1.9188224829071152
0.0885458108521064,-2.028812743381128,-1.9126078414752103
0.1063090655615219,-2.0200603994418174,-1.8978578776863615
0.1276358227656924,-2.0001142816646773,-1.8747639255587725
0.1532409599033448,-1.9678200429715438,-1.8443023008254695
0.183982766618797,-1.921670524625135,-1.8061144390843642
0.2208917148134356,-1.8596689434952363,-1.7596083189894995
0.2652050002830813,-1.7802100599676738,-1.7039422543663005
0.3184080137842777,-1.684509038720321,-1.6393274527399577
0.3822841316484654,-1.5753617181038415,-1.5660958027929874
0.4589744949360234,-1.4530690792106415,-1.4830814961485397
0.5510497809401385,-1.3179421184508022,-1.389473553375855
0.6615963728365803,-1.1713640019407727,-1.2858243360873574
0.7943198159043792,-1.0138071412875795,-1.1719829739515464
0.9536690281919292,-0.8513741603909133,-1.0528265270212604
1.1449854291964725,-0.6866598999431162,-0.9297354707125722
1.3746819853820282,-0.5216606235512267,-0.8042408441895422
