r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,1.4624166386944384,1.3265765279818857
0.0013210387147392,1.350090118549777,1.2298724779828347
0.0015860534787928,0.5014220621693428,0.2729475989023035
0.0019042330928867,-0.36937666458465035,-0.3159949610287326
0.0022862430053776,-0.6410206243932481,-0.5586568257638881
0.0027448882698043,-0.6338141631512535,-0.7003224489105195
0.0032955427730067,-0.8063064903306529,-0.9117785788899027
0.0039566645710832,-1.0334219613177495,-1.1260070286362005
0.0047504146073584,-1.2639772814103796,-1.3411611927347793
0.0057033995519175,-1.4433137846167685,-1.5046268819867032
0.0068475636628487,-1.601277984398001,-1.631120664255909
0.0082212595645699,-1.7466187115895595,-1.7467864386043122
0.0098705338359591,-1.8898858356725863,-1.8612509607627574
0.0118506705014745,-1.988133596904568,-1.9483747982163586
0.014228044163416,-2.060664963929384,-2.0131308619907466
0.0170823448927153,-2.099261923963181,-2.0473551073036673
0.020509249457068,-2.1179567827263193,-2.0593603660969935
0.024623628426541,-2.1185550612159236,-2.053025329995843
0.0295633966595206,-2.1058206367253773,-2.0361036640257177
0.0354941362381063,-2.0859912287096325,-2.013337782568061
0.0426146468147303,-2.062565618576627,-1.9888605655778377
0.0511636094188018,-2.0366004825022435,-1.9637567296668998
0.0614275870955911,-2.010673256644675,-1.9387800357319156
0.0737506305604739,-1.9862451568552864,-1.9147218836505346
0.0885458108521064,-1.9599279294765672,-1.8919457870242653
0.1063090655615219,-1.929113016913668,-1.8683472675129695
0.1276358227656924,-1.891463461610764,-1.8416971299351277
0.1532409599033448,-1.84563682320158,-1.8095260057516604
0.183982766618797,-1.790926501133227,-1.7713486664416143
0.2208917148134356,-1.7275323518190702,-1.7264170082622419
0.2652050002830813,-1.6545900613489264,-1.6734119077105103
0.3184080137842777,-1.5712437995483555,-1.6110349585287191
0.3822841316484654,-1.4770793625134786,-1.5377355085514757
0.4589744949360234,-1.3713872161221876,-1.4515644582194156
0.5510497809401385,-1.254085726892722,-1.3517261611217295
0.6615963728365803,-1.1257782323477301,-1.23822683242137
0.7943198159043792,-0.9861430983108636,-1.1135003639209562
0.9536690281919292,-0.8360968422048782,-0.9804183266792124
1.1449854291964725,-0.6705989317772304,-0.8360612287451823
1.3746819853820282,-0.4859041795303792,-0.6771730248111134
