r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.911416719547874,-2.1663177177510655
0.0013210387147392,-0.9555687807864519,-2.1824519394153787
0.0015860534787928,-0.7098259514315747,-1.476927415893748
0.0019042330928867,-1.1489808543712907,-1.9658932108707643
0.0022862430053776,-1.2904714310336378,-1.9856645660386645
0.0027448882698043,-1.5582719370303841,-2.1985169492909122
0.0032955427730067,-1.7150877318157804,-2.2153356012407315
0.0039566645710832,-1.7929709997089793,-2.290179077819219
0.0047504146073584,-1.7850389335913834,-2.196923298335592
0.0057033995519175,-1.7976991133463196,-2.2140701199151813
0.0068475636628487,-1.8391722254533434,-2.2271043835855346
0.0082212595645699,-1.874029744145719,-2.2427993663051256
0.0098705338359591,-1.9069187645669095,-2.2642482773424115
0.0118506705014745,-1.9338498634694248,-2.2697993234538147
0.014228044163416,-1.9483587196418028,-2.2567729495157254
0.0170823448927153,-1.9454049521870491,-2.2211372300958008
0.020509249457068,-1.9348284605204782,-2.170078629511453
0.024623628426541,-1.9170438625857937,-2.1070907348710284
0.0295633966595206,-1.8877133662191712,-2.027234403430001
0.0354941362381063,-1.854510940363919,-1.9397333000466503
0.0426146468147303,-1.8224582952610033,-1.851610894102186
0.0511636094188018,-1.7935578536420087,-1.7647102014857738
0.0614275870955911,-1.7663384716052997,-1.6809067919724965
0.0737506305604739,-1.7413087316295777,-1.6038926868400343
0.0885458108521064,-1.7173240988398604,-1.5349879372939779
0.1063090655615219,-1.6933742788679789,-1.4750181582859723
0.1276358227656924,-1.6695295212330508,-1.425145173536349
0.1532409599033448,-1.6479821089080922,-1.3875893467172875
0.183982766618797,-1.630861132304001,-1.364786683973514
0.2208917148134356,-1.6193547193140856,-1.3572595707257034
0.2652050002830813,-1.6120970113707664,-1.3630424080927432
0.3184080137842777,-1.6068161439567306,-1.379600607181896
0.3822841316484654,-1.600724911293279,-1.403983395056235
0.4589744949360234,-1.5921026647723275,-1.4333797043817125
0.5510497809401385,-1.5808105017742937,-1.4649836347028762
0.6615963728365803,-1.568324078297135,-1.4966238462825632
0.7943198159043792,-1.553724734365999,-1.527266480134871
0.9536690281919292,-1.5398143201317773,-1.553137213858692
1.1449854291964725,-1.511295334845252,-1.564244350452254
1.3746819853820282,-1.446846695466693,-1.5431128079309908
