halo_idx,r_scaled,rho_scaled
3,0.0011003054494530783,987882.1631593277
3,0.0013210387147392024,1141637.6824896995
3,0.0015860534787928678,769605.6377636709
3,0.001904233092886742,1397610.120550965
3,0.0022862430053776014,1688551.6257409088
3,0.002744888269804314,1463520.3240815252
3,0.0032955427730067214,1421676.5893196962
3,0.003956664571083289,1055169.5423335768
3,0.00475041460735845,1002525.0157138754
3,0.005703399551917563,865373.067642819
3,0.006847563662848714,642115.7210450883
3,0.008221259564569927,478389.0438052121
3,0.009870533835959136,351686.8535630814
3,0.011850670501474531,281228.50046288763
3,0.014228044163416009,224027.19440187395
3,0.017082344892715387,173447.42119401717
3,0.02050924945706801,138510.1123986159
3,0.024623628426541026,102334.24940662213
3,0.029563396659520607,82593.05573249511
3,0.0354941362381063,63635.24830901185
3,0.042614646814730386,46915.8896302437
3,0.05116360941880182,35179.112016320905
3,0.06142758709559115,27287.795624579623
3,0.0737506305604739,20257.445730031133
3,0.0885458108521064,15647.968217015385
3,0.10630906556152198,12593.421721110308
3,0.1276358227656924,8370.372040403929
3,0.1532409599033448,5599.173189031562
3,0.18398276661879706,3698.7848914434353
3,0.2208917148134356,2539.4645246202176
3,0.26520500028308136,1817.7559571443844
3,0.3184080137842777,1231.1865904929116
3,0.3822841316484654,874.4461847539051
3,0.4589744949360234,565.3869369693758
3,0.5510497809401385,397.75615790055366
3,0.6615963728365803,251.87004199653433
3,0.7943198159043792,173.0907051551739
3,0.9536690281919291,88.39796320205545
3,1.1449854291964723,15.19797071842044
3,1.3746819853820282,4.6580665438515005
