halo_idx,r_scaled,rho_scaled
15,0.0011003054494530783,2587368.261016517
15,0.0013210387147392024,2093049.202412341
15,0.0015860534787928678,2246042.1675324216
15,0.001904233092886742,2129739.2168898
15,0.0022862430053776014,1711313.6572212405
15,0.002744888269804314,1766566.0892174072
15,0.0032955427730067214,1579286.8814793036
15,0.003956664571083289,1376236.2278066184
15,0.00475041460735845,1050287.7785494803
15,0.005703399551917563,928895.0549298506
15,0.006847563662848714,717793.4253332367
15,0.008221259564569927,565689.0809879407
15,0.009870533835959136,437734.04309747205
15,0.011850670501474531,330109.16791030194
15,0.014228044163416009,246507.22046609304
15,0.017082344892715387,179406.07813245867
15,0.02050924945706801,133575.99374857487
15,0.024623628426541026,107317.43826803823
15,0.029563396659520607,83833.44143741092
15,0.0354941362381063,66122.30666029545
15,0.042614646814730386,52844.68350582275
15,0.05116360941880182,42183.87377258276
15,0.06142758709559115,32201.236015937047
15,0.0737506305604739,24086.030803481895
15,0.0885458108521064,17806.432766930036
15,0.10630906556152198,13226.871693933079
15,0.1276358227656924,10502.12495023529
15,0.1532409599033448,8297.52262805631
15,0.18398276661879706,4918.6349031175505
15,0.2208917148134356,2915.64028488021
15,0.26520500028308136,1799.0342284428812
15,0.3184080137842777,1222.7709305073834
15,0.3822841316484654,822.760617685363
15,0.4589744949360234,600.2442989817844
15,0.5510497809401385,420.13924548753056
15,0.6615963728365803,261.51395589432815
15,0.7943198159043792,140.10513136303362
15,0.9536690281919291,58.318824284913454
15,1.1449854291964723,8.9131520201187
15,1.3746819853820282,0.8974182819008832
