halo_idx,r_scaled,rho_scaled
20,0.0011003054494530783,722359.0039358954
20,0.0013210387147392024,1530444.8224805323
20,0.0015860534787928678,1447073.7051311303
20,0.001904233092886742,1532940.3023279815
20,0.0022862430053776014,1342067.8180488206
20,0.002744888269804314,853022.1395563168
20,0.0032955427730067214,932017.5891286943
20,0.003956664571083289,1056365.215656682
20,0.00475041460735845,628342.4123517174
20,0.005703399551917563,570537.4750281083
20,0.006847563662848714,483513.6656040748
20,0.008221259564569927,394832.2772956554
20,0.009870533835959136,316864.297372823
20,0.011850670501474531,248425.27287542878
20,0.014228044163416009,195328.49451601575
20,0.017082344892715387,151473.139826476
20,0.02050924945706801,118384.64712247219
20,0.024623628426541026,94336.31714941213
20,0.029563396659520607,79759.37975279019
20,0.0354941362381063,64679.08408592616
20,0.042614646814730386,50540.686635277656
20,0.05116360941880182,37599.99222754604
20,0.06142758709559115,28957.92768892992
20,0.0737506305604739,23133.31434096881
20,0.0885458108521064,18431.190157334375
20,0.10630906556152198,15000.984320627353
20,0.1276358227656924,10431.537276496121
20,0.1532409599033448,7023.283255892483
20,0.18398276661879706,4990.110732124389
20,0.2208917148134356,3463.5614330390335
20,0.26520500028308136,2018.1870056793828
20,0.3184080137842777,1290.9190601594046
20,0.3822841316484654,746.7121612814196
20,0.4589744949360234,497.2378063784276
20,0.5510497809401385,336.53262346404665
20,0.6615963728365803,213.84671264793405
20,0.7943198159043792,151.11870067766148
20,0.9536690281919291,100.74103788480072
20,1.1449854291964723,32.31434375517807
20,1.3746819853820282,13.251893580250375
