halo_idx,r_scaled,rho_scaled
6,0.0011003054494530783,391572.9637940745
6,0.0013210387147392024,1583812.9652897378
6,0.0015860534787928678,2091794.3809445172
6,0.001904233092886742,1397538.8620389963
6,0.0022862430053776014,1374978.3955019768
6,0.002744888269804314,1160209.2076259905
6,0.0032955427730067214,1020163.2431422721
6,0.003956664571083289,901049.3234790727
6,0.00475041460735845,700681.1513225227
6,0.005703399551917563,641041.2039442573
6,0.006847563662848714,533678.4027601716
6,0.008221259564569927,435098.06112924
6,0.009870533835959136,334669.1873356557
6,0.011850670501474531,273143.6522359764
6,0.014228044163416009,226283.62984673167
6,0.017082344892715387,167010.1702801717
6,0.02050924945706801,130211.11670602264
6,0.024623628426541026,96900.16424263212
6,0.029563396659520607,75563.0232621535
6,0.0354941362381063,57653.98517303279
6,0.042614646814730386,43343.158121994595
6,0.05116360941880182,32983.83111444649
6,0.06142758709559115,24688.149725094507
6,0.0737506305604739,18512.870424013425
6,0.0885458108521064,14024.14605900608
6,0.10630906556152198,10125.070773890293
6,0.1276358227656924,7209.269877218861
6,0.1532409599033448,5230.709798695774
6,0.18398276661879706,3853.7846801645155
6,0.2208917148134356,2774.911749081875
6,0.26520500028308136,1986.0961217794768
6,0.3184080137842777,1356.8518530170243
6,0.3822841316484654,874.1024012814925
6,0.4589744949360234,657.1795435635114
6,0.5510497809401385,399.296233248531
6,0.6615963728365803,239.8107503136803
6,0.7943198159043792,162.28949441056227
6,0.9536690281919291,95.85175942308192
6,1.1449854291964723,36.948966663781775
6,1.3746819853820282,13.80342569692891
