halo_idx,r_scaled,rho_scaled
1,0.0011003054494530783,2297479.6504151733
1,0.0013210387147392024,2086120.8998615372
1,0.0015860534787928678,2082061.4611104135
1,0.001904233092886742,1646290.4089054698
1,0.0022862430053776014,1317130.3478960644
1,0.002744888269804314,1353004.949137301
1,0.0032955427730067214,1197122.6350823876
1,0.003956664571083289,1206984.8885088756
1,0.00475041460735845,962522.4789415435
1,0.005703399551917563,810681.898856842
1,0.006847563662848714,661791.9167960451
1,0.008221259564569927,537401.7153309562
1,0.009870533835959136,414635.3625569433
1,0.011850670501474531,355174.14804061136
1,0.014228044163416009,271106.08527358016
1,0.017082344892715387,230064.31315577327
1,0.02050924945706801,185593.37201499715
1,0.024623628426541026,145104.51865790665
1,0.029563396659520607,112119.68402987107
1,0.0354941362381063,85542.51325054216
1,0.042614646814730386,64518.290060699605
1,0.05116360941880182,48199.59084719182
1,0.06142758709559115,35991.8514308995
1,0.0737506305604739,25921.66223470411
1,0.0885458108521064,20608.944564830803
1,0.10630906556152198,14659.363364877552
1,0.1276358227656924,9820.202805639443
1,0.1532409599033448,6999.252026109116
1,0.18398276661879706,4927.058623221414
1,0.2208917148134356,3298.773635126122
1,0.26520500028308136,2015.8905593341158
1,0.3184080137842777,1201.0938272920873
1,0.3822841316484654,810.3725374007295
1,0.4589744949360234,541.1713943793728
1,0.5510497809401385,389.94490755289985
1,0.6615963728365803,230.94220612944935
1,0.7943198159043792,140.67526122431147
1,0.9536690281919291,72.2862337680315
1,1.1449854291964723,36.563228246282904
1,1.3746819853820282,20.310564875383065
