r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,1.2729752434823878e-06,1594148338.3562202,6283665.2885312615
0.0013210387147392,7.213526379733531e-06,56008533.751965515,10489794.10265598
0.0015860534787928,2.0367603895718205e-05,68563780.0384419,18662435.217937585
0.0019042330928867,3.649195697982845e-05,16754725.459032118,4765936.130400966
0.0022862430053776,6.15271367683154e-05,22802691.522957254,6322514.52196457
0.0027448882698043,0.0001039596448843,38498101.85805229,5571907.866960827
0.0032955427730067,0.0001608192057599,28055379.725216925,4589178.927610669
0.0039566645710832,0.0002520490982095,16174541.656242719,2875029.5787877473
0.0047504146073584,0.0003746790466649,9671530.62962904,2195294.6837755665
0.0057033995519175,0.0005664739833496,8156008.526804818,1620495.5719328409
0.0068475636628487,0.0008478015121592,6409094.048168423,1224424.0987189931
0.0082212595645699,0.0012381805868272,4143679.9783385363,914777.893413356
0.0098705338359591,0.0017643436874665,2558696.8980687996,574309.9573766119
0.0118506705014745,0.0025030936537675,2090584.8622164847,426324.83454771934
0.014228044163416,0.0035630577065072,1536105.9156640277,325602.7315195881
0.0170823448927153,0.0049187763408159,981495.5512356574,214815.84704929442
0.020509249457068,0.0067429498647262,677244.4982570853,145916.1663974855
0.024623628426541,0.0091009243407367,464806.3586008148,99157.00465958103
0.0295633966595206,0.0122753002729006,309939.584116424,67220.05290287494
0.0354941362381063,0.0164697537001751,228073.39925001323,48081.85765342165
0.0426146468147303,0.0219278472191464,148572.67178183456,32462.397214958964
0.0511636094188018,0.0291163384190914,112462.0877948378,23442.08013420459
0.0614275870955911,0.0384260306997593,76163.14366934306,15838.318454003074
0.0737506305604739,0.0505082630607318,52855.92813823298,11291.636809850463
0.0885458108521064,0.0663470453652208,38166.027836166024,8173.026682226542
0.1063090655615219,0.0861422347264531,26117.139775962045,5572.481296017369
0.1276358227656924,0.1105222565896278,17300.43973381992,3855.9505953785156
0.1532409599033448,0.1411521625732199,12056.352329254569,2734.3152583174056
0.183982766618797,0.1802006781670422,8091.0675918817215,1950.357868153378
0.2208917148134356,0.2288554892732637,6513.103193060933,1641.8593011528476
0.2652050002830813,0.2891287454267489,4954.209758714992,1311.0178001002882
0.3184080137842777,0.3603928698324611,3124.013611191075,883.3668542343662
0.3822841316484654,0.4398413764036027,2123.855065299545,574.1474819586945
0.4589744949360234,0.5432247878277814,1632.4116264997042,376.9181787360636
0.5510497809401385,0.651925416843986,1004.7039802759763,271.52567059164295
0.6615963728365803,0.7649104562046711,675.5201522170589,192.58662570366553
0.7943198159043792,0.8972396273653146,561.0978051075876,153.78021292441397
0.9536690281919292,1.0324987632113731,389.2056658057531,117.57810592328298
1.1449854291964725,1.1227357349710283,363.1458952935549,93.45735096968966
1.3746819853820282,1.1810770390299885,186.68630520815395,57.50820788410858
