r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,4.43460110803827e-06,20466043.283919565,2115105.5435146512
0.0013210387147392,1.2749478185610029e-05,42682904.28507332,12345269.28071999
0.0015860534787928,2.1618680401686567e-05,17471305.670298934,2491743.813444223
0.0019042330928867,3.8802759695334864e-05,80209987.36363617,13069739.927474577
0.0022862430053776,6.374739092805013e-05,25043530.490475804,6134462.784987097
0.0027448882698043,0.0001014415003463,22290807.575994343,4527141.090121914
0.0032955427730067,0.0001701778175209,47276535.764757074,6012128.883882206
0.0039566645710832,0.0002766082441138,22686374.56534448,4420421.102776506
0.0047504146073584,0.0004262760315101,12894768.555164395,2962710.7574641374
0.0057033995519175,0.0006252787562333,8126913.04693934,1694671.113888601
0.0068475636628487,0.0009085389020093,5445666.4195141485,1232509.612194375
0.0082212595645699,0.0013220654553339,4946427.578507788,968859.2312220496
0.0098705338359591,0.0019102044272874,3422315.2045351136,712201.5586419227
0.0118506705014745,0.002726725356305,2166292.735838051,467515.40945556434
0.014228044163416,0.003774399868079,1405006.0493837271,314579.5245762741
0.0170823448927153,0.0052278403812386,924490.5642639113,208167.21190303355
0.020509249457068,0.0072067811257006,785349.1998975711,159855.31027557026
0.024623628426541,0.009743927284637,470966.30115694413,105356.03165106886
0.0295633966595206,0.0130305210308319,323314.31158486113,70271.04296023914
0.0354941362381063,0.0172921726956567,231473.669222851,50113.357562907455
0.0426146468147303,0.02271846147648,140838.20951713758,32297.231986865776
0.0511636094188018,0.0295787893906152,97655.58231237682,21091.085982094228
0.0614275870955911,0.0385222711752514,64108.94784295408,14631.988660544142
0.0737506305604739,0.0497944728667462,42879.91534623843,9826.413618019691
0.0885458108521064,0.0643266606977876,28500.090717047744,6884.50028918242
0.1063090655615219,0.0827762642826423,18489.594066483263,4626.304148243134
0.1276358227656924,0.1056477194973497,11114.470353017137,2971.9281351000423
0.1532409599033448,0.1354155337601951,6671.278734425064,1981.0416308443755
0.183982766618797,0.1791756231691783,4448.241620656548,1558.2381837452665
0.2208917148134356,0.2426020598420341,3034.8424047900526,1295.7755189594452
0.2652050002830813,0.3060107581104578,2431.8077272829514,798.246769391331
0.3184080137842777,0.3800558471365113,1991.859370218334,610.2910915450746
0.3822841316484654,0.4708371207443013,1153.645648982389,450.2083218967499
0.4589744949360234,0.5661500023593679,776.1896358664332,293.1553974915489
0.5510497809401385,0.6818099425083909,670.1993197220348,248.45592026251617
0.6615963728365803,0.8067531657519538,475.1563768554309,193.27468812138068
0.7943198159043792,0.92422852072958,416.5241348171934,120.65769308983366
0.9536690281919292,1.0200358603681927,250.22663545669866,64.17532595137509
1.1449854291964725,1.0691806641726114,231.7894589256005,92.62067586615547
1.3746819853820282,1.0996630035389894,72.80072251502195,69.87748714629427
