r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,2.0874103961581336e-06,140564473.51042926,31715254.780441467
0.0013210387147392,7.305936386553467e-06,43319723.82681177,5792883.110305491
0.0015860534787928,1.826484096638367e-05,12694223.780263536,5274386.131686728
0.0019042330928867,3.392041893756967e-05,122497613.36249289,7788846.709777464
0.0022862430053776,5.896934369146728e-05,13138797.976907615,5328674.023166215
0.0027448882698043,8.871494183672069e-05,22879055.459660526,7145501.367486116
0.0032955427730067,0.0001435094647358,10132913.523715233,4210299.138856325
0.0039566645710832,0.0002494455423408,18113699.350685235,4682234.272393269
0.0047504146073584,0.0003606001459363,8387771.057387551,2051983.8670256913
0.0057033995519175,0.0005317677984212,6098193.529566314,1386505.7002962495
0.0068475636628487,0.0007843444563564,4554640.989248872,1347170.382978454
0.0082212595645699,0.0011402479289013,3397804.8104461995,758522.8534722199
0.0098705338359591,0.0016354860453898,3125842.729265231,603683.0144371216
0.0118506705014745,0.002311285161146,1950289.8285014278,360845.63457618287
0.014228044163416,0.0032234835042671,1136614.8073943953,212247.7734593065
0.0170823448927153,0.0044555774905995,736788.3143722875,151561.69795885734
0.020509249457068,0.0061145469029462,486328.53847768565,100855.73897015875
0.024623628426541,0.0084049579601307,344927.49892937415,67743.65366602279
0.0295633966595206,0.0117552516459645,245098.00153359247,45743.11324516358
0.0354941362381063,0.0164634057944991,188495.23717427003,33040.63632885994
0.0426146468147303,0.0228273982397863,125918.95454918663,22160.0799796571
0.0511636094188018,0.0310225714551031,76254.0053526412,13768.820152974544
0.0614275870955911,0.0419412933848072,47771.77986864515,8811.249937072198
0.0737506305604739,0.0570410983380161,32308.348876869502,6137.746706355588
0.0885458108521064,0.077856232955906,21427.01532407959,4757.144245287935
0.1063090655615219,0.1071801742011355,14344.860633272845,3818.7385562580653
0.1276358227656924,0.142472021768981,10141.556422178921,2816.1324723338244
0.1532409599033448,0.1835856569317116,7579.814784887787,2091.5527093986825
0.183982766618797,0.2341568267468357,6040.703960908967,1704.5193466053693
0.2208917148134356,0.2948795951710758,5281.847314345676,1371.8572179368336
0.2652050002830813,0.3561304784255439,3434.3485051057546,870.741268480565
0.3184080137842777,0.4239311336505573,2547.047949108017,611.1775607162476
0.3822841316484654,0.4918001515660447,1739.4897533191972,394.1317314989964
0.4589744949360234,0.5700216813412784,1401.9228029127055,308.00941093930936
0.5510497809401385,0.6616355143656637,1113.9925111841485,260.2003040224173
0.6615963728365803,0.7623890738096273,827.9365533226928,179.3018971474623
0.7943198159043792,0.8856115187578372,689.1478107714468,150.11835728164516
0.9536690281919292,1.0277683415569985,585.719501568507,114.64049255610438
1.1449854291964725,1.1066865445519498,714.6873786369844,92.41141218118432
1.3746819853820282,1.1626959403016648,494.93244595664254,42.90586184241745
