r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,4.914035251495354e-06,69546818.71586779,3512466.2430018308
0.0013210387147392,1.0721531457808047e-05,15510250.508668046,6374012.33632179
0.0015860534787928,2.6803828644520115e-05,93254484.34829734,19609940.458521158
0.0019042330928867,5.003381346977088e-05,34222877.92427431,7800775.181201391
0.0022862430053776,8.219840784319501e-05,48119244.546485394,5353999.910201817
0.0027448882698043,0.0001393799089515,29677510.675951473,4882109.108578592
0.0032955427730067,0.000219791394885,15563230.616232444,4133580.2956908355
0.0039566645710832,0.0003457693895143,11457346.93286348,2255420.246346425
0.0047504146073584,0.0005195475452262,6330042.776579798,1639716.098072543
0.0057033995519175,0.000784905448807,6122948.410334886,1270057.2474088734
0.0068475636628487,0.0011476505964628,4302637.321517951,846458.5922955052
0.0082212595645699,0.0016457550787735,2568029.8851885097,575466.5695358784
0.0098705338359591,0.0023520359635566,2115483.911590023,424572.9859519032
0.0118506705014745,0.0032638128679477,1254870.8457598505,247877.3075341235
0.014228044163416,0.0045512901038395,897870.918693024,187749.56577261665
0.0170823448927153,0.0063190026029456,598839.7126809309,131558.80309694205
0.020509249457068,0.0088005904049507,478586.9571403184,106082.7755505321
0.024623628426541,0.0121774260836828,327258.12645716296,72846.84966933027
0.0295633966595206,0.0168886456984347,222715.080046553,53465.40474148099
0.0354941362381063,0.0231991604223095,142700.6101630928,37254.44768101103
0.0426146468147303,0.0317964884600394,99142.45733278294,27668.167144556006
0.0511636094188018,0.0428030339624341,66690.39361840114,19191.66331238531
0.0614275870955911,0.0565051511655128,51964.15324994983,14108.360271064492
0.0737506305604739,0.0733093648037173,40104.84014501543,10040.332486626165
0.0885458108521064,0.0939961130210805,29546.367328413326,7375.409204918352
0.1063090655615219,0.1200878532846112,22546.47085515358,5554.040765668428
0.1276358227656924,0.1519075717294759,15438.197551912357,4057.05594387341
0.1532409599033448,0.1938332270342794,10399.487423487642,3196.943637971317
0.183982766618797,0.2411620874633408,6845.3486733919335,2134.6328839987054
0.2208917148134356,0.2891856137847727,5542.038193713391,1342.3469873645495
0.2652050002830813,0.3417510488700185,3858.9235483877433,910.3796281066649
0.3184080137842777,0.3974726347781566,2329.6568767285135,546.9953086639481
0.3822841316484654,0.4660931164909925,1617.0121608967893,391.442795727179
0.4589744949360234,0.5511791901401571,1429.2991673637746,330.8198449078165
0.5510497809401385,0.6526196198367757,1019.84187099307,277.20288506911425
0.6615963728365803,0.7662370288865998,632.1673618985476,207.26404705252122
0.7943198159043792,0.896090857137842,556.8658364979863,185.81912021109912
0.9536690281919292,1.0325357468527716,344.10561255334284,125.74136812471616
1.1449854291964725,1.14950720832698,574.1787654871422,113.03978107004902
1.3746819853820282,1.2119967609678592,144.1909326518538,45.68463381928919
