halo_id,r_scaled,delta_J
7,0.001100305449453,26.719181458808716
7,0.0013210387147392,11.333695892778763
7,0.0015860534787928,0.20583941816194345
7,0.0019042330928867,4.656402236902667
7,0.0022862430053776,1.307485869421869
7,0.0027448882698043,0.08784579542139535
7,0.0032955427730067,0.02661892541759145
7,0.0039566645710832,0.35214462438686184
7,0.0047504146073584,0.02429345284348006
7,0.0057033995519175,0.24086033875579455
7,0.0068475636628487,0.5167067163606369
7,0.0082212595645699,0.0073539653162242175
7,0.0098705338359591,0.3701444668835494
7,0.0118506705014745,0.09104543145047973
7,0.014228044163416,0.2694153405007738
7,0.0170823448927153,0.08746088335333738
7,0.020509249457068,0.045075704328255986
7,0.024623628426541,0.2521429500187036
7,0.0295633966595206,0.13942738813424913
7,0.0354941362381063,0.1115567600316738
7,0.0426146468147303,0.025099048654230356
7,0.0511636094188018,0.09075283808682773
7,0.0614275870955911,0.11152407120553981
7,0.0737506305604739,0.13463463730914044
7,0.0885458108521064,0.11974265197648855
7,0.1063090655615219,0.06334659361097844
7,0.1276358227656924,0.028550507598757494
7,0.1532409599033448,0.06712467781755846
7,0.183982766618797,0.04717242597011484
7,0.2208917148134356,0.0009363147353812646
7,0.2652050002830813,0.25159189063637344
7,0.3184080137842777,0.0747704713512323
7,0.3822841316484654,0.10852928474135556
7,0.4589744949360234,0.25965674207585804
7,0.5510497809401385,0.12949076433025797
7,0.6615963728365803,0.13698915602245826
7,0.7943198159043792,0.4275111844363485
7,0.9536690281919292,0.5974994677293904
7,1.1449854291964725,0.46824607624200754
7,1.3746819853820282,0.5142285017386583
