halo_id,r_scaled,delta_J
4,0.001100305449453,35.42328085371919
4,0.0013210387147392,14.416168273525042
4,0.0015860534787928,1.4161738567180056
4,0.0019042330928867,1.1902904865538952
4,0.0022862430053776,0.010165689104495614
4,0.0027448882698043,0.3559025355909351
4,0.0032955427730067,0.2517182460815832
4,0.0039566645710832,0.3332525882235975
4,0.0047504146073584,0.09905561083392894
4,0.0057033995519175,0.04774815443477027
4,0.0068475636628487,0.17149968817253425
4,0.0082212595645699,0.19689557456892326
4,0.0098705338359591,0.16937907256460616
4,0.0118506705014745,0.022712345659334776
4,0.014228044163416,0.1450600890252114
4,0.0170823448927153,0.01674373542576401
4,0.020509249457068,0.10788872424313622
4,0.024623628426541,0.07507094707976164
4,0.0295633966595206,0.0904339383356748
4,0.0354941362381063,0.15163177448225734
4,0.0426146468147303,0.10162498649359104
4,0.0511636094188018,0.06234410469322085
4,0.0614275870955911,0.05440655516734732
4,0.0737506305604739,0.007466467946064767
4,0.0885458108521064,0.0055752036973943115
4,0.1063090655615219,0.042396385973453715
4,0.1276358227656924,0.018430750328333464
4,0.1532409599033448,0.02981679980994394
4,0.183982766618797,0.26375452644606984
4,0.2208917148134356,0.4719529603465888
4,0.2652050002830813,0.4524862706676301
4,0.3184080137842777,0.12705416386672147
4,0.3822841316484654,0.153555208775304
4,0.4589744949360234,0.015494239216714428
4,0.5510497809401385,0.38300010501029336
4,0.6615963728365803,0.4139708988789834
4,0.7943198159043792,0.14064026828747186
4,0.9536690281919292,0.6004431713304761
4,1.1449854291964725,0.6558680560121897
4,1.3746819853820282,0.19922441856227935
