halo_id,r_scaled,delta_J
32,0.001100305449453,31.823221251054548
32,0.0013210387147392,5.357041678532248
32,0.0015860534787928,3.8663773307359
32,0.0019042330928867,0.72314002256296
32,0.0022862430053776,0.014482724242499724
32,0.0027448882698043,0.3706791848959541
32,0.0032955427730067,0.2148809660807862
32,0.0039566645710832,0.3492509577502078
32,0.0047504146073584,0.19918926540052187
32,0.0057033995519175,0.07054556015832382
32,0.0068475636628487,0.30125154193033005
32,0.0082212595645699,0.15362874613484673
32,0.0098705338359591,0.14551544911846817
32,0.0118506705014745,0.21210182601136407
32,0.014228044163416,0.06631895505254555
32,0.0170823448927153,0.03910666992867501
32,0.020509249457068,0.04956467082913694
32,0.024623628426541,0.12248204285361919
32,0.0295633966595206,0.007630735318657661
32,0.0354941362381063,0.092112954686667
32,0.0426146468147303,0.02692247300881689
32,0.0511636094188018,0.036203825368414384
32,0.0614275870955911,0.055217550451170154
32,0.0737506305604739,0.025060525430143997
32,0.0885458108521064,0.06965368017807853
32,0.1063090655615219,0.03828348534303013
32,0.1276358227656924,0.019519763148898087
32,0.1532409599033448,0.0398044311360011
32,0.183982766618797,0.00947182047440813
32,0.2208917148134356,0.01941805161620476
32,0.2652050002830813,0.16413875123526467
32,0.3184080137842777,0.1131055027491727
32,0.3822841316484654,0.761674727450175
32,0.4589744949360234,0.17080686190875455
32,0.5510497809401385,0.11019039317069952
32,0.6615963728365803,0.10626068942203074
32,0.7943198159043792,0.5958378392858797
32,0.9536690281919292,0.27902074708320046
32,1.1449854291964725,0.9173428798522735
32,1.3746819853820282,0.3989815582810038
