halo_id,r_scaled,delta_J
23,0.001100305449453,24.43458819586085
23,0.0013210387147392,13.918255604424983
23,0.0015860534787928,3.3788638499012924
23,0.0019042330928867,2.0122558005504323
23,0.0022862430053776,1.0016162293534772
23,0.0027448882698043,2.760552462441796
23,0.0032955427730067,1.172531867053058
23,0.0039566645710832,0.7674328395058907
23,0.0047504146073584,1.2736764691888416
23,0.0057033995519175,0.8840309864169813
23,0.0068475636628487,0.0355636441952207
23,0.0082212595645699,0.36410825234096234
23,0.0098705338359591,0.2793141001904682
23,0.0118506705014745,0.31708145343122945
23,0.014228044163416,0.25241282501878626
23,0.0170823448927153,0.18727512832424334
23,0.020509249457068,0.13338378367960899
23,0.024623628426541,0.2515034899033631
23,0.0295633966595206,0.1361858702071354
23,0.0354941362381063,0.05996687352621704
23,0.0426146468147303,0.13198082614193146
23,0.0511636094188018,0.29900524440720777
23,0.0614275870955911,0.3402684629629285
23,0.0737506305604739,0.3421512920485056
23,0.0885458108521064,0.11035399786307046
23,0.1063090655615219,0.02834821239077375
23,0.1276358227656924,0.26267946794754476
23,0.1532409599033448,0.6316150509890257
23,0.183982766618797,1.5263560119310102
23,0.2208917148134356,1.712113588309426
23,0.2652050002830813,0.06075936454134725
23,0.3184080137842777,0.5064808437796974
23,0.3822841316484654,1.0865834008692057
23,0.4589744949360234,1.1392978037943768
23,0.5510497809401385,1.637357034857762
23,0.6615963728365803,1.265833661009001
23,0.7943198159043792,0.8922269267076701
23,0.9536690281919292,0.9311524356242453
23,1.1449854291964725,2.2385658596534115
23,1.3746819853820282,0.7490259386759306
