m_scaled,slope_Q_r,slope_Q_tot
2.6786218228287796e-06,0.057719694066657445,0.4859555232478899
8.801185989294562e-06,0.01201975066828348,0.40860471230163253
1.7793702108791178e-05,-0.45715597740216324,-0.1067998672329582
3.4822083696774134e-05,-0.6935139620779809,-0.3192249121392393
5.873834997203109e-05,-0.7915499243586335,-0.6561926236444376
9.356043366880522e-05,-0.8559186469933867,-0.8179500258437536
0.0001521074535106,-0.9769003844122106,-0.9395400094743003
0.0002294048261122,-1.0951434494007743,-1.0217747473116874
0.0003292791540777,-1.1665283596731832,-1.1260340216257578
0.0004764120242031,-1.1557062911144418,-1.1497946367076568
0.0006686988050561,-1.1238282421566583,-1.1385080319392322
0.0009648778466089,-1.058016776438377,-1.0857358582838046
0.00138255152084,-1.000463670201818,-1.0270476183978667
0.0019710830013415,-0.9533461649795187,-0.9687200364069666
0.0027876799970439,-0.9087986435074283,-0.91053080977189
0.0039877025736712,-0.8656918961285366,-0.850835286866566
0.0057485137619207,-0.8318115150267116,-0.8023596511198929
0.0082329355025944,-0.8143008693410674,-0.7739045095007622
0.0117549405393538,-0.8140429181725778,-0.7671304553652969
0.0165959754937263,-0.8319183086699595,-0.7810535859464021
0.0233309874069688,-0.8583035125913316,-0.807788130252991
0.0323535423569072,-0.8881970376351956,-0.8402045964005589
0.0441281898996719,-0.919340030932406,-0.8749560337210063
0.0598109466819438,-0.9486501983514928,-0.9083532170461445
0.0798449332852708,-0.9762557360511125,-0.9372382036501037
0.1042967325949633,-1.0001727512777636,-0.9590314733637112
0.1347582112943024,-1.0208001805555234,-0.9731627056281
0.174428983150657,-1.0378888079175503,-0.97915182283472
0.2255772668575726,-1.0500264773142918,-0.9757725833377069
0.284248651284033,-1.057698426084535,-0.9638622711366795
0.3538185825870629,-1.0591343374572815,-0.9448725576554446
0.4367992253762152,-1.0496107064849576,-0.9183327540257442
0.5181621719145092,-1.0271631759247661,-0.8834033149668626
0.605115593527177,-0.9968224978193342,-0.8424448578866705
0.6993977244471045,-0.95692426028614,-0.792634254560526
0.7949684637939426,-0.9093837235571038,-0.7352047697901578
0.905781900623588,-0.8603974112632707,-0.674183180706071
1.0256896412019976,-0.8116712586364399,-0.6100606546513428
1.1138597311126204,-0.7603678034001091,-0.5415033063939727
1.1894835390653735,-0.6981772124532744,-0.46436484710128173
