m_scaled,slope_Q_r,slope_Q_tot
1.617566769299555e-05,-0.9355536614948462,-0.9425048768909489
3.978339892061067e-05,-0.9693925005376399,-0.9677304583705508
8.022256815309954e-05,-0.8127581072991856,-0.8590392055801079
0.0001447066488211,-0.929124300313722,-0.9611006736063327
0.0002439465560186,-1.0355090546500039,-1.0167376524543557
0.0003829698621368,-1.1130042886005937,-1.0920352137297151
0.000581231086428,-1.1690824472135684,-1.1409617890428183
0.0008540315361693,-1.2108420472601737,-1.168698230285682
0.0012293507446676,-1.2562737881288888,-1.2027617800386317
0.0017793234462295,-1.2885273699675457,-1.2301226507777996
0.0024908342346173,-1.3125347684566644,-1.2513856328909418
0.0034727409816029,-1.3166337926270817,-1.258769458317019
0.0048376175907254,-1.3033877053966343,-1.250646566132986
0.006606011531757,-1.304404147042641,-1.2501760113219509
0.0089895180253302,-1.2969520858821304,-1.239517200877569
0.0120875955687468,-1.2862628106538723,-1.223703124104094
0.0161417862268818,-1.2770940302837643,-1.2047689439435212
0.0214498097213279,-1.2674389550508862,-1.1854374542300676
0.0283898269319349,-1.2583486950177247,-1.1680893994054553
0.0373305993640822,-1.2529401998018046,-1.1551491160810612
0.0486443859648128,-1.252861577796845,-1.1487480979206135
0.062663006511937,-1.255248304237509,-1.148088325907487
0.079659917225508,-1.2568656440000172,-1.1506440969238216
0.1000357937660834,-1.2551187244199051,-1.15425788455187
0.1235149940125704,-1.2470287301079033,-1.1567161899877434
0.1500540185342811,-1.2290894150605405,-1.15509831327399
0.1810750145475753,-1.200766833227194,-1.148768672360177
0.2179328035167934,-1.1641854025666944,-1.1392855574415885
0.2605255224534902,-1.1219329187612253,-1.1281479747379435
0.3125866903332924,-1.075818600095199,-1.1162046136534838
0.3717345493834584,-1.028920267762418,-1.1038555563617147
0.4396277613128319,-0.9822696064457332,-1.0915486032007806
0.5244645479704104,-0.93361800704798,-1.0790057778289859
0.619100073218177,-0.8838799648982024,-1.0663296801895767
0.7108425584400409,-0.8315289736151508,-1.051252636364673
0.811127763514742,-0.7767956453918505,-1.0362850441396714
0.9181787694871943,-0.7180496780493586,-1.0204844973140375
1.0225507351455203,-0.6535986075229037,-1.0045526658216182
1.087725560542055,-0.5854745042529765,-0.9885650669120378
1.1359616201926717,-0.5150555874292198,-0.9733197694541702
