m_scaled,slope_Q_r,slope_Q_tot
2.252998056708183e-05,-1.56803231854167,-1.3340691742571837
5.87490632508716e-05,-1.5682616426406377,-1.3332111388218757
0.0001200648331486,-1.3586449166513996,-1.193956813366804
0.0002121810828089,-1.3720649377028433,-1.2357726352456369
0.0003499276728583,-1.4066095799830105,-1.2792090033390568
0.0005430010506294,-1.3890653274280411,-1.3020511169930866
0.0008010976634548,-1.4028141786338817,-1.3174081711968633
0.0011324880105301,-1.4221295945509158,-1.3465333815500893
0.0015822320529894,-1.4477247555881902,-1.3669521212051696
0.0022025194926528,-1.4483135255870132,-1.3828484542536597
0.0029970577946767,-1.456504945973235,-1.392591722993545
0.0040508334680358,-1.4392553138730686,-1.3712808226620212
0.0054548220038806,-1.4126384581238152,-1.3419526115532554
0.0072820319468337,-1.3828604626626873,-1.3021046425492302
0.0096816174720416,-1.3490811287195767,-1.2590627086974153
0.01286946712747,-1.2983067806601416,-1.2128184764966048
0.0169756273832275,-1.2447569785440724,-1.1687147397155642
0.0222296758893965,-1.1948410397239582,-1.1328487071587068
0.0288460752458053,-1.1529494840373338,-1.1086450773321317
0.0371787457800964,-1.121000981196707,-1.0968103686540724
0.0475756188377361,-1.0978308988664631,-1.0969082862407835
0.0602297677964955,-1.083337188913417,-1.1069035595393384
0.075292913538168,-1.076042393978772,-1.1231184956896294
0.0924527734207163,-1.0720902328697202,-1.1408006111997977
0.1119004244945194,-1.0676911286752986,-1.1556321157037648
0.1345541773599064,-1.0613742530941566,-1.1656450010863384
0.1620724097003912,-1.0560648393633196,-1.172834180586721
0.195274471315584,-1.0549582586702813,-1.1799218156757054
0.2364994875296774,-1.0603821723744618,-1.1884555785294078
0.2955782299898598,-1.0740349143293533,-1.1990773441049996
0.3579777204718535,-1.0951552641200686,-1.2097489044656657
0.430804599301622,-1.1244557948004121,-1.2213097646297446
0.5223079764526192,-1.161376984051153,-1.2335201604940202
0.6253096290023962,-1.2021655919893641,-1.2445431767896369
0.7258780436509281,-1.247511532849586,-1.2536442398290273
0.8297529468399001,-1.2973371038107309,-1.2624165492844046
0.9292504744374273,-1.3502648961241035,-1.273223901987956
1.0221133505423898,-1.4068152902542694,-1.2884311010991412
1.104733926367781,-1.4700403019862842,-1.308039032007632
1.1721618803606453,-1.5430486156560261,-1.3291987077697172
