m_scaled,slope_Q_r,slope_Q_tot
1.6774829279812045e-05,-0.8893969588574187,-0.8744064697804401
4.2301743401265155e-05,-0.9177373510542685,-0.8982307976698293
8.508971373817702e-05,-0.8750612180442937,-0.9066023725832233
0.0001497578961791,-0.8585361069592725,-0.9343051112436911
0.0002555122546823,-1.001937420247867,-1.053678955213112
0.0004040545835224,-1.114804700157185,-1.1558354784286171
0.0006043800810088,-1.2476339578947997,-1.2702701299732129
0.0008837174555379,-1.3318731403014152,-1.3219924773954197
0.0012923911949489,-1.3638279008001595,-1.3498196294700096
0.0018206767605291,-1.390644763824826,-1.365925761050761
0.002551718958274,-1.3908054646183747,-1.3625234402401585
0.0035263608507778,-1.3864753529553648,-1.346977527018972
0.0048569208601751,-1.3579491383237419,-1.3192132109075583
0.0066095258497137,-1.3397719868998705,-1.299041231271205
0.0089225073825852,-1.3127514992506288,-1.269839293554675
0.0120346028841921,-1.2825667366710443,-1.238169903195514
0.016148568986699,-1.2567943163847246,-1.2095367662285064
0.0213835312893395,-1.2337789349258799,-1.18355907743967
0.0280696378814176,-1.2114493380106426,-1.1589036113136058
0.0367169408184268,-1.1907686731204992,-1.1350372682121401
0.0477615856616422,-1.1725947486882866,-1.1138098471162936
0.0619098170350906,-1.1619213970046125,-1.0981520051362585
0.0801124517114293,-1.1585697062969444,-1.0885440565698086
0.1032412945862727,-1.1641241951664625,-1.085881572291215
0.1318139342326169,-1.1772470033698927,-1.0893394374197292
0.1664517686742184,-1.1955306233574228,-1.0974230932898372
0.2070505022333809,-1.2157371155693646,-1.1069517873219166
0.2539555991478814,-1.2350839700028073,-1.1149558151943677
0.3089250129035508,-1.2517224548472288,-1.1198129569370807
0.3720324068811393,-1.2631272009038832,-1.1198582688381151
0.4443618240336715,-1.2672738125980392,-1.113312906262738
0.5215068327568488,-1.2625225399722972,-1.0993119740009984
0.6056428123607549,-1.248658652422798,-1.0775695997493695
0.685213364152406,-1.224022608229351,-1.047163723306343
0.7598506574549853,-1.193381634745281,-1.0116677767718354
0.8387049969704287,-1.162836177474879,-0.9754120630548033
0.9272306333493532,-1.1348138272801935,-0.9408762276665048
1.0281132410708038,-1.1091065710534274,-0.9076669735983285
1.1092973369483985,-1.084362511529354,-0.8757193131781971
1.1999344137953691,-1.0619111024148418,-0.8461514615949073
