m_scaled,slope_Q_r,slope_Q_tot
1.2204522774989104e-05,-0.12948545339637801,-0.42301826031620826
3.1504698326134666e-05,-0.1816162561880815,-0.4626024563040479
6.215791831913057e-05,-0.5097669782041276,-0.6499555052436317
0.0001129627921964,-0.7999982733339912,-0.8467780005894996
0.0001915826249562,-0.9472863461748888,-0.9527161216040514
0.000294611503266,-1.1111362292508518,-1.1604470406743852
0.0004495805598972,-1.2205253850201503,-1.216705547295775
0.0006743708398459,-1.2625907430900654,-1.273574448560945
0.0009914046058845,-1.3115361333094981,-1.3077032424752564
0.0014083451630115,-1.3023122874581958,-1.3119898480360848
0.0019774165156592,-1.284009756283919,-1.3061603419795453
0.0027638986693684,-1.288666272649546,-1.286551256467642
0.0038444246741215,-1.2770082251334,-1.2580553860551544
0.0052615684465755,-1.2600406314026615,-1.2283100169463697
0.0072142920905737,-1.2265249756868113,-1.1838027146758123
0.0098317364866423,-1.187992829966665,-1.1347399908351488
0.0134854300141408,-1.1448358708556203,-1.085245138973506
0.0184177601719027,-1.1072923872679494,-1.0431863599104931
0.0249951464692887,-1.0800068463876062,-1.0128912766873495
0.0335834407634374,-1.0637112729583063,-0.9942413001291023
0.0446203029175822,-1.0558736962739714,-0.9859725230429568
0.0585013865305216,-1.0534889559246954,-0.9854175098528835
0.0758170499132317,-1.0542810032145253,-0.9899736554701934
0.0968545250900914,-1.0560402591618616,-0.9977174951520458
0.1226668069330823,-1.0565100938114163,-1.0073512827234041
0.1543415170997337,-1.0565863804495872,-1.0191680920270123
0.1928555850642667,-1.0571125737481375,-1.0334039434664164
0.2394992843274978,-1.0582126906516496,-1.049541048711841
0.2926301131848021,-1.059517931868244,-1.0664914498484674
0.353047609790997,-1.0603154902359284,-1.0833111732888594
0.4207934965844063,-1.0603532047366744,-1.0993769728028668
0.5017810067625678,-1.0593784514908309,-1.1147626249188718
0.5921654318252486,-1.055764599275453,-1.128575938632435
0.6828336829989758,-1.049465187306471,-1.1396198654739782
0.7740216197820288,-1.0399209524562725,-1.1480662470754837
0.8466175271609967,-1.028698366385195,-1.1546234211810114
0.928064551812942,-1.0251358167455584,-1.1689410866266656
1.0237780959366276,-1.0249049571026063,-1.1897314055791186
1.1052796152018938,-1.0264365490158278,-1.214716561956107
1.1786285132534673,-1.0318243798487468,-1.2439615244605606
