x,y
-1.9871661350864631, -0.19684172438747038
-1.9624877953524704, -0.1844515662152384
-1.9378094556184773, -0.17279024087666706
-1.9131311158844844, -0.16161480409386952
-1.8884527761504915, -0.1504393673110721
-1.8637744364164985, -0.13950687480616153
-1.8390960966825056, -0.12930321513491172
-1.8144177569485127, -0.11885661118577484
-1.7897394172145198, -0.10913884007029884
-1.7650610774805269, -0.09942106895482283
-1.740382737746534, -0.08946035356145976
-1.715704398012541, -0.08047141527964441
-1.6910260582785481, -0.0712395327199421
-1.666347718544555, -0.06273648299390056
-1.6416693788105623, -0.05423343326785901
-1.6169910390765692, -0.04597332781970431
-1.5923126993425765, -0.03722733381577592
-1.5676343596085833, -0.03018194975705568
-1.5429560198745906, -0.022650677142561748
-1.5182776801405975, -0.01560529308384162
-1.4935993404066048, -0.010447017471311939
-1.4706659337851162, -0.0021623763740997726
-1.4442426609386187, 0.005530859092318763
-1.4195643212046258, 0.012576243151039002
-1.394885981470633, 0.016949240153003142
-1.37020764173664, 0.022051069988628158
-1.345529302002647, 0.02739584410213991
-1.3208509622686542, 0.03274061821565177
-1.2961726225346613, 0.03759950377338983
-1.2714942828006683, 0.04221544505324104
-1.2468159430666754, 0.04683138633309214
-1.2221376033326825, 0.05144732761294324
-1.1974592635986896, 0.05484854750335988
-1.1727809238646967, 0.05824976739377652
-1.1481025841307038, 0.06237982011785381
-1.1234242443967108, 0.06456631861883588
-1.0987459046627177, 0.06821048278713948
-1.0740675649287248, 0.07063992556600851
-1.0493892251947319, 0.07355525690065134
-1.024710885460739, 0.07452703401219896
-1.000032545726746, 0.07719942106895483
-0.9753542059927531, 0.0789000310141631
-0.9506758662587602, 0.0789000310141631
-0.9259975265247673, 0.0789000310141631
-0.9013191867907744, 0.08132947379303213
-0.8766408470567815, 0.08157241807091908
-0.8519625073227886, 0.08157241807091908
-0.8272841675887956, 0.0789000310141631
-0.8026058278548027, 0.0789000310141631
-0.7779274881208098, 0.0789000310141631
-0.7532491483868169, 0.07647058823529418
-0.728570808652824, 0.07379820117853819
-0.7038924689188311, 0.07209759123332993
-0.6792141291848381, 0.06845342706502633
-0.654535789450845, 0.06432337434094904
-0.6298574497168521, 0.06043626589475859
-0.6051791099828592, 0.05557738033702064
-0.5805007702488663, 0.04998966194562182
-0.5558224305148733, 0.04367311072056235
-0.5311440907808804, 0.03662772666184222
-0.5064657510468875, 0.028367621213687633
-0.4817874113128946, 0.01962162720975913
-0.4571090715789017, 0.010632688927943779
-0.4341133459176809, -0.0036099193631758952
-0.40775239211091585, -0.013661738860746397
-0.38307405237692294, -0.02799545125607361
-0.35839571264293, -0.04305799648506148
-0.3337173729089371, -0.06030704021503153
-0.30903903317494397, -0.07925669389020995
-0.2843606934409513, -0.1011216789000311
-0.25968235370695814, -0.12468727385506051
-0.23500401397296544, -0.15238292153416733
-0.2103256742389723, -0.18299390054791698
-0.1856473345049796, -0.21797787656363066
-0.16096899477098647, -0.2575777938591959
-0.13629065503699378, -0.3022795409903857
-0.1228297424548157, -0.32463041455598063
