x,y
-2.9815240353675256, 0.8308498065155646
-2.9463208959400093, 0.8322293254125734
-2.9072774140294917, 0.8350359328237291
-2.875914617084977, 0.8359397555493555
-2.840711477657461, 0.8373668440635025
-2.805508338229945, 0.839126919897617
-2.7703051988024288, 0.8408869957317318
-2.7351020593749125, 0.8426946411829845
-2.6998989199473966, 0.8445974258685138
-2.6646957805198803, 0.8466429194054579
-2.629492641092364, 0.8485932737081254
-2.594289501664848, 0.8504009191593782
-2.559086362237332, 0.8523037038449075
-2.5238832228098156, 0.8543967669989898
-2.4886800833822997, 0.8565373997702102
-2.453476943954783, 0.8586304629242925
-2.418273804527267, 0.8611040830154805
-2.3830706650997513, 0.8631495765524245
-2.3478675256722346, 0.8653377789407833
-2.3126643862447187, 0.8675735509462802
-2.277461246817203, 0.8699520318031918
-2.242258107389686, 0.8724256518943799
-2.2070549679621703, 0.874899271985568
-2.171851828534654, 0.8773253224596178
-2.1366486891071377, 0.8800367906364971
-2.101445549679622, 0.8826531195791
-2.0662424102521055, 0.8852218789045645
-2.0310392708245892, 0.887980916698582
-1.9958361313970732, 0.8908826633440142
-1.960632991969557, 0.8936892707551699
-1.925429852542041, 0.8966861566348785
-1.8902267131145247, 0.8996830425145872
-1.8550235736870087, 0.902727498011434
-1.8198204342594924, 0.9061049408282486
-1.7846172948319763, 0.9093396747936484
-1.7494141554044602, 0.9126695479933247
-1.714211015976944, 0.915999421193001
-1.6790078765494278, 0.9196147120955067
-1.6438047371219118, 0.9233251422322888
-1.6086015976943955, 0.9270831419862092
-1.5733984582668792, 0.9309838505915442
-1.5381953188393633, 0.9349796984311558
-1.502992179411847, 0.9390706855050438
-1.4677890399843307, 0.9430665333446554
-1.432585900556815, 0.9474905077385111
-1.3973827611292986, 0.9521047606009195
-1.3621796217017823, 0.9567190134633281
-1.3269764822742665, 0.9614759751771513
-1.2917733428467502, 0.966518354593804
-1.2565702034192339, 0.9717034428618714
-1.2213670639917176, 0.9770788095984917
-1.1861639245642017, 0.9825968851865267
-1.1509607851366854, 0.9883052392431145
-1.1157576457091691, 0.9942514413853936
-1.0805545062816533, 1.0004925751539298
-1.045351366854137, 1.0074757949498223
-1.0101482274266207, 1.0136598451777925
-0.9749450879991048, 1.020509870045698
-0.9397419485715885, 1.0277404518507094
-0.9045388091440723, 1.0352088817414118
-0.869335669716556, 1.0432481470377732
-0.8341325302890401, 1.051572830036964
-0.7989293908615238, 1.0600877915047076
-0.7637262514340075, 1.069363866846663
-0.7285231120064917, 1.078972929508586
-0.6933199725789754, 1.0888198402562002
-0.6581168331514591, 1.0995705737294406
-0.6229136937239432, 1.1105591552883722
-0.5893106969976776, 1.1218902380906994
-0.557307842972663, 1.1330881259650394
-0.5269051316488991, 1.1443441544825483
-0.4981025630263858, 1.1556234392573246
-0.47090013710512313, 1.1669172591928936
-0.4436977111838609, 1.178821555881736
-0.41649528526259827, 1.190922077241274
-0.39249314474383734, 1.2023685163651612
-0.37009114692632705, 1.213431850179596
-0.34768914910881676, 1.225167954293557
-0.3268872939925571, 1.236468003583751
-0.30768558157754855, 1.2474565851426829
-0.28848386916253954, 1.2588812215253817
-0.26928215674753053, 1.2709163346613546
-0.25008044433252197, 1.283474713585848
-0.23247887461876404, 1.2950912140910043
-0.2164774476062563, 1.3062891019653442
-0.20047602059374903, 1.3180102556282047
-0.18447459358124174, 1.3303593282372899
-0.16847316656873446, 1.3431270134771915
-0.15567202495872845, 1.3531465843166408
