x,y
-1.986050901516631, 0.24286126485323828
-1.961372561782638, 0.23201217113028888
-1.9366942220486452, 0.22116307740733954
-1.9120158823146522, 0.21031398368439014
-1.8873375425806593, 0.19946488996144063
-1.8626592028466664, 0.18861579623849123
-1.8379808631126733, 0.17801327282742707
-1.8133025233786806, 0.16716417910447767
-1.7886241836446874, 0.15656165569341352
-1.7639458439106948, 0.14571256197046412
-1.7392675041767016, 0.13486346824751472
-1.714589164442709, 0.12401437452456532
-1.6899108247087158, 0.11316528080161592
-1.665232484974723, 0.10231618707866652
-1.64055414524073, 0.09146709335571712
-1.615875805506737, 0.08135771056842334
-1.5911974657727441, 0.07100175746924431
-1.5665191260387512, 0.06064580437006539
-1.5418407863047583, 0.05053642158277161
-1.5171624465707654, 0.04018046848359269
-1.4924841068367725, 0.030564226320069388
-1.4678057671027795, 0.021194554468431104
-1.4431274273687866, 0.012318023240563525
-1.4167041545222891, 0.0026743843757196517
-1.3937707479008008, -0.00864045326967966
-1.3690924081668077, -0.01727041418566222
-1.344414068432815, -0.025653804789759427
-1.3197357286988218, -0.03403719539385652
-1.295057388964829, -0.042913726621724324
-1.270379049230836, -0.05055740629016592
-1.245700709496843, -0.058694226582377995
-1.2210223697628502, -0.06609133593893446
-1.1963440300288573, -0.07348844529549081
-1.1716656902948643, -0.08014584371639155
-1.1469873505608714, -0.08729638276106289
-1.1223090108268785, -0.09346064055819314
-1.0976306710928856, -0.09937832804343827
-1.0729523313588927, -0.10504944521679815
-1.0482739916248998, -0.10998085145450243
-1.0235956518909068, -0.11491225769220681
-0.9989173121569139, -0.11885738268237012
-0.974238972422921, -0.12304907798441889
-0.9495606326889281, -0.1269942029745822
-0.9248822929549352, -0.1289667654696638
-0.9002039532209423, -0.13241874983605695
-0.8755256134869494, -0.13414474201925342
-0.8508472737529562, -0.13414474201925342
-0.8261689340189633, -0.1346378826430238
-0.8014905942849704, -0.13685701544999074
-0.7768122545509775, -0.1346378826430238
-0.7521339148169846, -0.13414474201925342
-0.7274555750829916, -0.1334050310835978
-0.7027772353489987, -0.13019961702909
-0.6780988956150058, -0.1277339139102378
-0.6534205558810129, -0.12378878892007439
-0.62874221614702, -0.1193505233061406
-0.6040638764130271, -0.11441911706843633
-0.5793855366790341, -0.10825485927130596
-0.5547071969450412, -0.10159746085040522
-0.5300288572110483, -0.09370721087007827
-0.5053505174770554, -0.08532382026598107
-0.4806721777430625, -0.07669385934999862
-0.45599383800906956, -0.06609133593893446
-0.43131549827507665, -0.05548881252787019
-0.4066371585410835, -0.04340686724549481
-0.3819588188070906, -0.03083178133934894
-0.3572804790730977, -0.01727041418566222
-0.3328264878821412, -0.003684390000786797
-0.30792379960511207, 0.013797445111874862
-0.28324545987111893, 0.02933137476064318
-0.25856712013712624, 0.04708443721637867
-0.2338887804031331, 0.06483749967211405
-0.2092104406691404, 0.08480969493481627
-0.18453210093514727, 0.10502846050940384
-0.15985376120115413, 0.1264800776434174
-0.13517542146716144, 0.14891797602497192
-0.1104970817331683, 0.17258872596595243
-0.08581874199917561, 0.1967526165307033
-0.06114040226518247, 0.22239592896676563
-0.04655774696782311, 0.23636830784565754
