halo_idx,r_scaled,m_scaled
7,0.0011003054494530783,8.989439345336392e-06
7,0.0013210387147392024,2.497066484815664e-05
7,0.0015860534787928678,4.819338315694232e-05
7,0.001904233092886742,8.290260729588005e-05
7,0.0022862430053776014,0.0001405848430951219
7,0.002744888269804314,0.00023097864984544895
7,0.0032955427730067214,0.00035807933392256627
7,0.003956664571083289,0.0005486055067140015
7,0.00475041460735845,0.0008187881003710564
7,0.005703399551917563,0.001197842792766074
7,0.006847563662848714,0.0017384576867286656
7,0.008221259564569927,0.002490324405306662
7,0.009870533835959136,0.003585038352249849
7,0.011850670501474531,0.0050722911506060585
7,0.014228044163416009,0.007086924390555336
7,0.017082344892715387,0.009803732726034778
7,0.02050924945706801,0.01334756948128517
7,0.024623628426541026,0.018033314740041762
7,0.029563396659520607,0.023981576813521154
7,0.0354941362381063,0.03150923343864646
7,0.042614646814730386,0.040880224542862685
7,0.05116360941880182,0.052378466585493375
7,0.06142758709559115,0.06658377840431272
7,0.0737506305604739,0.08402978310712583
7,0.0885458108521064,0.10507006530818262
7,0.10630906556152198,0.1299428451501345
7,0.1276358227656924,0.15899496516772232
7,0.1532409599033448,0.19623821237545097
7,0.18398276661879706,0.2450406300480398
7,0.2208917148134356,0.298152734766772
7,0.26520500028308136,0.35577703862356613
7,0.3184080137842777,0.41962478128046626
7,0.3822841316484654,0.49116573607043507
7,0.4589744949360234,0.5700265915539925
7,0.5510497809401385,0.6876017161114834
7,0.6615963728365803,0.7978726714942401
7,0.7943198159043792,0.908663765825784
7,0.9536690281919291,1.0307815537324516
7,1.1449854291964723,1.1464112137916227
7,1.3746819853820282,1.244977669440103
