halo_idx,r_scaled,m_scaled
12,0.0011003054494530783,1.031125392979621e-05
12,0.0013210387147392024,2.7566821730679663e-05
12,0.0015860534787928678,5.26084384173276e-05
12,0.001904233092886742,9.195955035348864e-05
12,0.0022862430053776014,0.000143726253756139
12,0.002744888269804314,0.00022284934513579972
12,0.0032955427730067214,0.0003272244869557777
12,0.003956664571083289,0.000486733272237115
12,0.00475041460735845,0.0006986400621821106
12,0.005703399551917563,0.001000612498697571
12,0.006847563662848714,0.001429686922429295
12,0.008221259564569927,0.0020336317954602156
12,0.009870533835959136,0.0028345426619256113
12,0.011850670501474531,0.003907965239392764
12,0.014228044163416009,0.00537679284000455
12,0.017082344892715387,0.007381595211212071
12,0.02050924945706801,0.010036427447504092
12,0.024623628426541026,0.013547725061230203
12,0.029563396659520607,0.018349612886210197
12,0.0354941362381063,0.024920827712041755
12,0.042614646814730386,0.03400399025542387
12,0.05116360941880182,0.046318573520151916
12,0.06142758709559115,0.06255122284444885
12,0.0737506305604739,0.08344687371630403
12,0.0885458108521064,0.10906823539431094
12,0.10630906556152198,0.1405249250615678
12,0.1276358227656924,0.17805641632975033
12,0.1532409599033448,0.22327231698067504
12,0.18398276661879706,0.2756417026538343
12,0.2208917148134356,0.33390891514108334
12,0.26520500028308136,0.39702473174662695
12,0.3184080137842777,0.46818837682749964
12,0.3822841316484654,0.5434117098841607
12,0.4589744949360234,0.6341412749474521
12,0.5510497809401385,0.7448407928002077
12,0.6615963728365803,0.8398821454761833
12,0.7943198159043792,0.9357650227330826
12,0.9536690281919291,1.0215416085362596
12,1.1449854291964723,1.098655268002132
12,1.3746819853820282,1.165449677055569
