halo_idx,r_scaled,m_scaled
35,0.0011003054494530783,1.4289945388207753e-05
35,0.0013210387147392024,3.586496097432534e-05
35,0.0015860534787928678,6.920816688014342e-05
35,0.001904233092886742,0.00012692833844819826
35,0.0022862430053776014,0.00020930567068610175
35,0.002744888269804314,0.00033259147403534513
35,0.0032955427730067214,0.0005107954988765242
35,0.003956664571083289,0.0007556859355293394
35,0.00475041460735845,0.0011160167153182643
35,0.005703399551917563,0.0015861839380910605
35,0.006847563662848714,0.002237917525796379
35,0.008221259564569927,0.003130899015055558
35,0.009870533835959136,0.004333776182733516
35,0.011850670501474531,0.005931448116136665
35,0.014228044163416009,0.008121732490639019
35,0.017082344892715387,0.010979441373272955
35,0.02050924945706801,0.014729851550158459
35,0.024623628426541026,0.019738057116213858
35,0.029563396659520607,0.026412022002522104
35,0.0354941362381063,0.034888761567805425
35,0.042614646814730386,0.04561406606917437
35,0.05116360941880182,0.05950725532660364
35,0.06142758709559115,0.07702560759251591
35,0.0737506305604739,0.0983683415173232
35,0.0885458108521064,0.12453995620331429
35,0.10630906556152198,0.15662760828002337
35,0.1276358227656924,0.19497845936188163
35,0.1532409599033448,0.24009265753747633
35,0.18398276661879706,0.292875232681394
35,0.2208917148134356,0.3530227336003909
35,0.26520500028308136,0.41981561951491964
35,0.3184080137842777,0.4928016556826945
35,0.3822841316484654,0.5723120326027129
35,0.4589744949360234,0.65907946021988
35,0.5510497809401385,0.7567845801541857
35,0.6615963728365803,0.8551030469601542
35,0.7943198159043792,0.9429077564955005
35,0.9536690281919291,1.018907009775134
35,1.1449854291964723,1.0740185658223218
35,1.3746819853820282,1.1313355367744231
