halo_idx,r_scaled,m_scaled
45,0.0011003054494530783,1.6774829279812045e-05
45,0.0013210387147392024,4.2301743401265155e-05
45,0.0015860534787928678,8.508971373817702e-05
45,0.001904233092886742,0.00014975789617919158
45,0.0022862430053776014,0.00025551225468235447
45,0.002744888269804314,0.00040405458352242915
45,0.0032955427730067214,0.0006043800810088803
45,0.003956664571083289,0.0008837174555379243
45,0.00475041460735845,0.0012923911949489974
45,0.005703399551917563,0.0018206767605291653
45,0.006847563662848714,0.0025517189582740176
45,0.008221259564569927,0.0035263608507778797
45,0.009870533835959136,0.0048569208601751445
45,0.011850670501474531,0.006609525849713768
45,0.014228044163416009,0.008922507382585243
45,0.017082344892715387,0.012034602884192112
45,0.02050924945706801,0.01614856898669906
45,0.024623628426541026,0.021383531289339536
45,0.029563396659520607,0.028069637881417663
45,0.0354941362381063,0.03671694081842686
45,0.042614646814730386,0.04776158566164224
45,0.05116360941880182,0.06190981703509068
45,0.06142758709559115,0.08011245171142933
45,0.0737506305604739,0.10324129458627279
45,0.0885458108521064,0.13181393423261697
45,0.10630906556152198,0.16645176867421843
45,0.1276358227656924,0.20705050223338092
45,0.1532409599033448,0.25395559914788146
45,0.18398276661879706,0.3089250129035508
45,0.2208917148134356,0.37203240688113937
45,0.26520500028308136,0.4443618240336715
45,0.3184080137842777,0.5215068327568488
45,0.3822841316484654,0.6056428123607549
45,0.4589744949360234,0.685213364152406
45,0.5510497809401385,0.7598506574549853
45,0.6615963728365803,0.8387049969704287
45,0.7943198159043792,0.9272306333493533
45,0.9536690281919291,1.0281132410708038
45,1.1449854291964723,1.1092973369483985
45,1.3746819853820282,1.1999344137953691
