halo_idx,r_scaled,m_scaled
33,0.0011003054494530783,1.1181412384149066e-05
33,0.0013210387147392024,2.8970022995295306e-05
33,0.0015860534787928678,5.743179997312929e-05
33,0.001904233092886742,0.00011333886189387462
33,0.0022862430053776014,0.0001857639193821129
33,0.002744888269804314,0.0003018981343720248
33,0.0032955427730067214,0.00046656984402949285
33,0.003956664571083289,0.0006988382740093166
33,0.00475041460735845,0.0010139508048353358
33,0.005703399551917563,0.0014723887125854473
33,0.006847563662848714,0.002093211222914451
33,0.008221259564569927,0.0029323253977430923
33,0.009870533835959136,0.004077403675083449
33,0.011850670501474531,0.005622471568165865
33,0.014228044163416009,0.007689253998172327
33,0.017082344892715387,0.010373047093376834
33,0.02050924945706801,0.01387613276872899
33,0.024623628426541026,0.018329130250716356
33,0.029563396659520607,0.024015640817082348
33,0.0354941362381063,0.03135674629329367
33,0.042614646814730386,0.04058191975623411
33,0.05116360941880182,0.052366111917092305
33,0.06142758709559115,0.06664528377766812
33,0.0737506305604739,0.08454545438964713
33,0.0885458108521064,0.10689684362255239
33,0.10630906556152198,0.1360849041593386
33,0.1276358227656924,0.1714890676126855
33,0.1532409599033448,0.21220084422638097
33,0.18398276661879706,0.26127809616448106
33,0.2208917148134356,0.31777497758849027
33,0.26520500028308136,0.3835519230453257
33,0.3184080137842777,0.4571375603144369
33,0.3822841316484654,0.5437561502093088
33,0.4589744949360234,0.638576306087954
33,0.5510497809401385,0.729079166171274
33,0.6615963728365803,0.8230927356202081
33,0.7943198159043792,0.9294419441589459
33,0.9536690281919291,1.020040862739566
33,1.1449854291964723,1.086681572303077
33,1.3746819853820282,1.1403096590815258
