halo_idx,r_scaled,rho_scaled
66,0.0011003054494530783,1779565.2744111242
66,0.0013210387147392024,1512161.4609471727
66,0.0015860534787928678,1607715.2970153606
66,0.001904233092886742,1736772.4409135391
66,0.0022862430053776014,1470307.4864680355
66,0.002744888269804314,1341787.851370099
66,0.0032955427730067214,1055828.1224965858
66,0.003956664571083289,961269.0624771405
66,0.00475041460735845,788284.2872027144
66,0.005703399551917563,654668.6678958813
66,0.006847563662848714,549832.3172028961
66,0.008221259564569927,454222.127701117
66,0.009870533835959136,381508.058691598
66,0.011850670501474531,303392.2958557551
66,0.014228044163416009,243521.41814727188
66,0.017082344892715387,194618.59730003492
66,0.02050924945706801,143263.7251789379
66,0.024623628426541026,105374.30937243532
66,0.029563396659520607,78108.8715518885
66,0.0354941362381063,60226.093979625635
66,0.042614646814730386,45059.84637092339
66,0.05116360941880182,34240.928001832806
66,0.06142758709559115,25902.281405321755
66,0.0737506305604739,19717.134613024915
66,0.0885458108521064,14710.4294279301
66,0.10630906556152198,10659.808650353909
66,0.1276358227656924,7443.190912847427
66,0.1532409599033448,5147.146926435012
66,0.18398276661879706,3614.4884607180206
66,0.2208917148134356,2508.13114203453
66,0.26520500028308136,1840.0345784688145
66,0.3184080137842777,1394.8761974649235
66,0.3822841316484654,1180.4096248926721
66,0.4589744949360234,1027.6214162039112
66,0.5510497809401385,575.6687762007032
66,0.6615963728365803,282.83860464029505
66,0.7943198159043792,142.00837281004414
66,0.9536690281919291,77.75584973524609
66,1.1449854291964723,20.586964084755813
66,1.3746819853820282,5.7259089108993875
