halo_idx,r_scaled,rho_scaled
22,0.0011003054494530783,2346880.2615811112
22,0.0013210387147392024,2063594.189034375
22,0.0015860534787928678,2010024.8151345772
22,0.001904233092886742,1771679.142964163
22,0.0022862430053776014,1728937.5496629665
22,0.002744888269804314,1524813.9589680128
22,0.0032955427730067214,1405153.4493459458
22,0.003956664571083289,1259583.832940154
22,0.00475041460735845,920544.8689056436
22,0.005703399551917563,756836.0631881295
22,0.006847563662848714,642638.031432908
22,0.008221259564569927,473335.1723126531
22,0.009870533835959136,373716.621451331
22,0.011850670501474531,297858.42042602645
22,0.014228044163416009,237092.00265815138
22,0.017082344892715387,188970.34872145043
22,0.02050924945706801,149401.01102725833
22,0.024623628426541026,113221.12201608066
22,0.029563396659520607,89041.86199400423
22,0.0354941362381063,68867.81246913635
22,0.042614646814730386,52608.02947000993
22,0.05116360941880182,39439.67570883094
22,0.06142758709559115,29130.07829191367
22,0.0737506305604739,21640.564784118127
22,0.0885458108521064,15477.300343631474
22,0.10630906556152198,10784.922357907699
22,0.1276358227656924,7450.398457555511
22,0.1532409599033448,5137.128135135888
22,0.18398276661879706,3538.3000041971786
22,0.2208917148134356,2561.0929872003762
22,0.26520500028308136,1869.3801101447855
22,0.3184080137842777,1312.5070781679328
22,0.3822841316484654,929.9722321554713
22,0.4589744949360234,760.7768706109114
22,0.5510497809401385,497.24915088576915
22,0.6615963728365803,315.7924757104906
22,0.7943198159043792,195.91241992888192
22,0.9536690281919291,101.089314567458
22,1.1449854291964723,56.721515227822515
22,1.3746819853820282,24.91767070074166
