halo_idx,r_scaled,rho_scaled
36,0.0011003054494530783,2964221.4326822236
36,0.0013210387147392024,1535603.6960167154
36,0.0015860534787928678,2047623.9787584806
36,0.001904233092886742,2011371.46085072
36,0.0022862430053776014,1595193.2496006228
36,0.002744888269804314,1422106.672748284
36,0.0032955427730067214,1209758.545628969
36,0.003956664571083289,975995.2506183432
36,0.00475041460735845,884030.2567122342
36,0.005703399551917563,720713.2942700025
36,0.006847563662848714,622544.293409144
36,0.008221259564569927,499636.98875322135
36,0.009870533835959136,422927.3144613623
36,0.011850670501474531,323898.6734824178
36,0.014228044163416009,273192.9687961841
36,0.017082344892715387,212405.73112158038
36,0.02050924945706801,165268.95990100078
36,0.024623628426541026,129796.27382741649
36,0.029563396659520607,103070.90567374285
36,0.0354941362381063,77698.42486090591
36,0.042614646814730386,59289.78596735877
36,0.05116360941880182,45289.45798608119
36,0.06142758709559115,34524.321175204524
36,0.0737506305604739,26061.73539706332
36,0.0885458108521064,19468.843349135306
36,0.10630906556152198,14439.37710627224
36,0.1276358227656924,10062.194144665618
36,0.1532409599033448,6947.884000516607
36,0.18398276661879706,4754.057554537246
36,0.2208917148134356,3261.5065069125694
36,0.26520500028308136,2292.3004338968867
36,0.3184080137842777,1594.0863221178724
36,0.3822841316484654,1080.8726239368011
36,0.4589744949360234,672.7797789763392
36,0.5510497809401385,438.22494398145056
36,0.6615963728365803,273.0114043736116
36,0.7943198159043792,148.69910601393147
36,0.9536690281919291,88.0945828786316
36,1.1449854291964723,42.19513569212295
36,1.3746819853820282,22.494486340635596
