halo_idx,r_scaled,rho_scaled
16,0.0011003054494530783,2336122.510752963
16,0.0013210387147392024,1574836.8176331117
16,0.0015860534787928678,1202464.8989329366
16,0.001904233092886742,1239389.3923922947
16,0.0022862430053776014,1247828.312224537
16,0.002744888269804314,946732.089335926
16,0.0032955427730067214,931057.3423576439
16,0.003956664571083289,642650.4811556325
16,0.00475041460735845,609621.3292660497
16,0.005703399551917563,487141.9730519404
16,0.006847563662848714,393346.1331706701
16,0.008221259564569927,297988.82731758524
16,0.009870533835959136,248500.67608207438
16,0.011850670501474531,199450.60605084634
16,0.014228044163416009,163191.13443518078
16,0.017082344892715387,128527.64794099925
16,0.02050924945706801,106265.98582160354
16,0.024623628426541026,89620.1424165299
16,0.029563396659520607,72971.86521443719
16,0.0354941362381063,60206.645753787765
16,0.042614646814730386,48635.08025984757
16,0.05116360941880182,38581.56706493771
16,0.06142758709559115,29883.36840809966
16,0.0737506305604739,22155.93383180333
16,0.0885458108521064,16210.626607858147
16,0.10630906556152198,12024.975813215096
16,0.1276358227656924,9242.943456514851
16,0.1532409599033448,6155.613459458174
16,0.18398276661879706,3895.342281037902
16,0.2208917148134356,2642.7653935071194
16,0.26520500028308136,1583.108672510842
16,0.3184080137842777,1177.5192607537217
16,0.3822841316484654,804.5936490895988
16,0.4589744949360234,619.0318808375168
16,0.5510497809401385,467.0448827782755
16,0.6615963728365803,338.6669343722614
16,0.7943198159043792,225.1847068278264
16,0.9536690281919291,105.78419711712566
16,1.1449854291964723,37.60770217301226
16,1.3746819853820282,11.754064384678712
