halo_idx,r_scaled,rho_scaled
23,0.0011003054494530783,2485545.169828756
23,0.0013210387147392024,2692874.33754869
23,0.0015860534787928678,2040087.2472849735
23,0.001904233092886742,1418561.7118452108
23,0.0022862430053776014,1604714.7362793684
23,0.002744888269804314,1494253.2684517885
23,0.0032955427730067214,1191044.069852311
23,0.003956664571083289,1120290.0850204674
23,0.00475041460735845,920156.5133665956
23,0.005703399551917563,762206.5627267327
23,0.006847563662848714,644944.9792534759
23,0.008221259564569927,506731.7707500443
23,0.009870533835959136,398242.6295812864
23,0.011850670501474531,317814.3840960257
23,0.014228044163416009,259318.11002597198
23,0.017082344892715387,204250.96339566584
23,0.02050924945706801,164333.08300543448
23,0.024623628426541026,125208.36895571683
23,0.029563396659520607,97608.39400726373
23,0.0354941362381063,76935.11005954914
23,0.042614646814730386,59472.00631656622
23,0.05116360941880182,46137.85967548419
23,0.06142758709559115,34990.36931112881
23,0.0737506305604739,26384.241160643436
23,0.0885458108521064,18661.9917249499
23,0.10630906556152198,13237.457449000765
23,0.1276358227656924,9262.01408824093
23,0.1532409599033448,6469.787082314391
23,0.18398276661879706,4675.220224399584
23,0.2208917148134356,3472.7068739430547
23,0.26520500028308136,2562.703117599316
23,0.3184080137842777,1554.866713689459
23,0.3822841316484654,964.7549645908069
23,0.4589744949360234,605.7307741886603
23,0.5510497809401385,456.20780345822095
23,0.6615963728365803,286.88463397696745
23,0.7943198159043792,172.79810640502913
23,0.9536690281919291,78.30184817811642
23,1.1449854291964723,34.48300118572803
23,1.3746819853820282,18.889268547092424
