halo_idx,r_scaled,rho_scaled
25,0.0011003054494530783,9181616.641540674
25,0.0013210387147392024,7740561.811231206
25,0.0015860534787928678,8643787.444948146
25,0.001904233092886742,6301276.274552697
25,0.0022862430053776014,5201440.523896223
25,0.002744888269804314,3761723.10172168
25,0.0032955427730067214,3344433.6568921315
25,0.003956664571083289,2893869.4066798817
25,0.00475041460735845,2216424.3650223454
25,0.005703399551917563,1688141.127151104
25,0.006847563662848714,1337018.891742399
25,0.008221259564569927,1103086.249112029
25,0.009870533835959136,849639.7073964422
25,0.011850670501474531,665870.5505466609
25,0.014228044163416009,532125.6297419086
25,0.017082344892715387,413946.51681345626
25,0.02050924945706801,310912.75350459275
25,0.024623628426541026,240825.07026578643
25,0.029563396659520607,181515.9989101567
25,0.0354941362381063,133661.60864954
25,0.042614646814730386,97034.78477067669
25,0.05116360941880182,69662.21947339567
25,0.06142758709559115,49753.068112731075
25,0.0737506305604739,34365.57002783086
25,0.0885458108521064,23797.20284767399
25,0.10630906556152198,16510.134414676617
25,0.1276358227656924,12359.988879451777
25,0.1532409599033448,9008.728691453178
25,0.18398276661879706,5238.4634051779985
25,0.2208917148134356,3253.8723101602627
25,0.26520500028308136,2179.8051451549613
25,0.3184080137842777,1416.1961817018096
25,0.3822841316484654,890.1050038734886
25,0.4589744949360234,529.5738459253997
25,0.5510497809401385,285.77787645961433
25,0.6615963728365803,197.81397312615968
25,0.7943198159043792,143.39937998123457
25,0.9536690281919291,59.43813581183463
25,1.1449854291964723,22.030997328725128
25,1.3746819853820282,11.593909547870457
