halo_idx,r_scaled,rho_scaled
42,0.0011003054494530783,9025713.643959556
42,0.0013210387147392024,7221108.309670856
42,0.0015860534787928678,6026953.732171386
42,0.001904233092886742,5813094.65411693
42,0.0022862430053776014,4891340.529253915
42,0.002744888269804314,3899603.5866090246
42,0.0032955427730067214,3317891.314223766
42,0.003956664571083289,2717450.709332287
42,0.00475041460735845,2186200.823125039
42,0.005703399551917563,1811596.7024025072
42,0.006847563662848714,1382069.865316146
42,0.008221259564569927,1102178.8832084888
42,0.009870533835959136,838249.4686160133
42,0.011850670501474531,668742.9673946254
42,0.014228044163416009,508624.825207993
42,0.017082344892715387,380837.6323455797
42,0.02050924945706801,281293.31762319966
42,0.024623628426541026,208724.973506161
42,0.029563396659520607,154381.21579213816
42,0.0354941362381063,110942.23822677076
42,0.042614646814730386,80047.25673448818
42,0.05116360941880182,59144.1359398834
42,0.06142758709559115,44082.21663148506
42,0.0737506305604739,30912.796832549324
42,0.0885458108521064,21746.25894315117
42,0.10630906556152198,15340.038285074486
42,0.1276358227656924,10943.922831339776
42,0.1532409599033448,7524.180465294454
42,0.18398276661879706,5232.164457636413
42,0.2208917148134356,3567.80587060267
42,0.26520500028308136,2366.319281807679
42,0.3184080137842777,1425.5770083114307
42,0.3822841316484654,862.7869845727403
42,0.4589744949360234,541.007523024592
42,0.5510497809401385,343.9391075198938
42,0.6615963728365803,191.21839245495428
42,0.7943198159043792,116.6141230469936
42,0.9536690281919291,83.44309237490324
42,1.1449854291964723,29.97894173173243
42,1.3746819853820282,14.464418713797278
